sku_id,sku_name,category,sub_category,cost,price,supplier_id,weight
SKU04874,Product SKU04874,Apparel,Kids,99.56,234.56,SUP015,17.39
SKU04875,Product SKU04875,Health & Beauty,Personal Care,75.13,176.96,SUP036,23.27
SKU04876,Product SKU04876,Sports,Fitness,104.19,170.1,SUP024,13.91
SKU04877,Product SKU04877,Apparel,Men,131.88,178.8,SUP016,43.98
SKU04878,Product SKU04878,Office Supplies,Storage,156.28,226.29,SUP049,34.73
SKU04879,Product SKU04879,Office Supplies,Paper,121.32,174.69,SUP002,13.73
SKU04880,Product SKU04880,Office Supplies,Paper,82.98,175.01,SUP018,31.97
SKU04881,Product SKU04881,Health & Beauty,Personal Care,107.38,236.12,SUP025,37.92
SKU04882,Product SKU04882,Health & Beauty,Skincare,124.34,276.42,SUP004,16.78
SKU04883,Product SKU04883,Health & Beauty,Personal Care,176.49,352.87,SUP025,41.14
SKU04884,Product SKU04884,Office Supplies,Paper,110.16,163.47,SUP056,27.17
SKU04885,Product SKU04885,Automotive,Accessories,75.48,159.02,SUP029,23.84
SKU04886,Product SKU04886,Electronics,Laptop,167.55,348.75,SUP014,34.26
SKU04887,Product SKU04887,Automotive,Parts,45.0,111.58,SUP043,42.1
SKU04888,Product SKU04888,Automotive,Parts,158.22,257.78,SUP043,26.83
SKU04889,Product SKU04889,Health & Beauty,Skincare,29.15,55.39,SUP035,7.38
SKU04890,Product SKU04890,Toys,Educational,111.5,227.83,SUP059,19.57
SKU04891,Product SKU04891,Pet Supplies,Cat,100.71,235.5,SUP060,5.52
SKU04892,Product SKU04892,Health & Beauty,Personal Care,158.76,225.75,SUP014,1.93
SKU04893,Product SKU04893,Electronics,Accessories,38.74,85.02,SUP047,20.32
SKU04894,Product SKU04894,Pet Supplies,Cat,174.76,328.92,SUP056,1.21
SKU04895,Product SKU04895,Automotive,Parts,143.91,193.31,SUP052,39.49
SKU04896,Product SKU04896,Home & Kitchen,Decor,35.28,58.18,SUP025,38.09
SKU04897,Product SKU04897,Health & Beauty,Personal Care,190.94,321.33,SUP030,41.49
SKU04898,Product SKU04898,Automotive,Accessories,39.78,89.48,SUP011,32.91
SKU04899,Product SKU04899,Automotive,Accessories,40.16,63.99,SUP048,6.68
SKU04900,Product SKU04900,Sports,Fitness,77.83,114.0,SUP059,32.24
SKU04901,Product SKU04901,Electronics,Accessories,198.91,241.8,SUP052,27.09
SKU04902,Product SKU04902,Health & Beauty,Skincare,115.59,276.08,SUP016,25.35
SKU04903,Product SKU04903,Grocery,Beverages,109.65,198.81,SUP022,13.52
SKU04904,Product SKU04904,Pet Supplies,Cat,13.09,22.66,SUP003,2.72
SKU04905,Product SKU04905,Pet Supplies,Cat,111.0,177.54,SUP024,26.73
SKU04906,Product SKU04906,Health & Beauty,Personal Care,28.59,68.97,SUP017,44.74
SKU04907,Product SKU04907,Pet Supplies,Dog,39.62,65.23,SUP008,30.71
SKU04908,Product SKU04908,Health & Beauty,Personal Care,20.95,34.8,SUP043,12.63
SKU04909,Product SKU04909,Toys,Action Figures,183.27,423.04,SUP055,29.03
SKU04910,Product SKU04910,Apparel,Women,105.03,253.12,SUP030,46.63
SKU04911,Product SKU04911,Electronics,Audio,193.93,264.33,SUP001,8.11
SKU04912,Product SKU04912,Office Supplies,Paper,135.99,258.91,SUP023,1.02
SKU04913,Product SKU04913,Office Supplies,Storage,14.27,33.6,SUP055,43.46
SKU04914,Product SKU04914,Grocery,Dry Goods,72.74,171.55,SUP027,29.72
SKU04915,Product SKU04915,Electronics,Mobile,161.57,283.66,SUP018,5.76
SKU04916,Product SKU04916,Pet Supplies,Other Pets,87.88,157.7,SUP021,27.59
SKU04917,Product SKU04917,Home & Kitchen,Cookware,22.91,57.02,SUP012,12.28
SKU04918,Product SKU04918,Health & Beauty,Supplements,41.31,77.86,SUP017,26.91
SKU04919,Product SKU04919,Office Supplies,Paper,89.08,196.28,SUP015,25.88
SKU04920,Product SKU04920,Apparel,Men,122.72,262.73,SUP056,1.35
SKU04921,Product SKU04921,Pet Supplies,Other Pets,114.99,270.16,SUP004,0.97
SKU04922,Product SKU04922,Sports,Fitness,82.23,197.69,SUP042,17.72
SKU04923,Product SKU04923,Electronics,Laptop,92.83,229.85,SUP044,10.05
SKU04924,Product SKU04924,Grocery,Beverages,14.92,34.57,SUP038,43.44
SKU04925,Product SKU04925,Toys,Educational,95.47,178.38,SUP036,41.81
SKU04926,Product SKU04926,Sports,Fitness,148.23,228.97,SUP046,0.94
SKU04927,Product SKU04927,Health & Beauty,Supplements,96.98,224.66,SUP002,44.8
SKU04928,Product SKU04928,Toys,Puzzles,191.33,448.37,SUP046,29.04
SKU04929,Product SKU04929,Electronics,Laptop,90.03,198.72,SUP023,37.02
SKU04930,Product SKU04930,Home & Kitchen,Appliances,108.55,142.58,SUP033,46.31
SKU04931,Product SKU04931,Office Supplies,Paper,92.21,154.21,SUP033,31.52
SKU04932,Product SKU04932,Home & Kitchen,Appliances,135.42,199.59,SUP014,41.86
SKU04933,Product SKU04933,Toys,Puzzles,59.41,85.71,SUP024,20.38
SKU04934,Product SKU04934,Automotive,Parts,146.65,360.04,SUP042,40.48
SKU04935,Product SKU04935,Automotive,Accessories,188.19,260.23,SUP010,3.65
SKU04936,Product SKU04936,Electronics,Accessories,112.43,177.35,SUP039,41.42
SKU04937,Product SKU04937,Toys,Action Figures,135.05,332.49,SUP027,12.81
SKU04938,Product SKU04938,Toys,Action Figures,98.19,181.81,SUP019,12.03
SKU04939,Product SKU04939,Pet Supplies,Dog,118.84,211.09,SUP011,22.39
SKU04940,Product SKU04940,Toys,Educational,73.82,90.21,SUP019,26.15
SKU04941,Product SKU04941,Apparel,Kids,68.38,82.17,SUP002,15.47
SKU04942,Product SKU04942,Home & Kitchen,Decor,57.17,97.85,SUP014,6.68
SKU04943,Product SKU04943,Toys,Puzzles,102.52,215.31,SUP046,31.55
SKU04944,Product SKU04944,Grocery,Snacks,161.14,288.06,SUP046,26.0
SKU04945,Product SKU04945,Toys,Educational,162.46,285.28,SUP025,35.11
SKU04946,Product SKU04946,Pet Supplies,Dog,88.05,153.48,SUP043,38.03
SKU04947,Product SKU04947,Apparel,Women,36.62,60.06,SUP049,11.29
SKU04948,Product SKU04948,Home & Kitchen,Appliances,73.1,109.61,SUP060,29.01
SKU04949,Product SKU04949,Sports,Team Sports,160.04,355.7,SUP033,18.29
SKU04950,Product SKU04950,Pet Supplies,Other Pets,197.77,390.0,SUP036,20.03
SKU04951,Product SKU04951,Automotive,Parts,167.44,359.8,SUP055,37.49
SKU04952,Product SKU04952,Grocery,Dry Goods,40.84,73.87,SUP039,43.11
SKU04953,Product SKU04953,Office Supplies,Storage,101.8,212.61,SUP034,29.44
SKU04954,Product SKU04954,Grocery,Beverages,168.79,264.99,SUP021,28.82
SKU04955,Product SKU04955,Health & Beauty,Skincare,26.4,55.37,SUP054,36.63
SKU04956,Product SKU04956,Pet Supplies,Cat,10.48,21.78,SUP059,20.79
SKU04957,Product SKU04957,Sports,Outdoor,26.57,46.39,SUP016,9.79
SKU04958,Product SKU04958,Toys,Educational,84.28,143.25,SUP030,36.95
SKU04959,Product SKU04959,Toys,Puzzles,155.29,308.89,SUP008,1.23
SKU04960,Product SKU04960,Sports,Outdoor,186.34,389.84,SUP047,1.81
SKU04961,Product SKU04961,Automotive,Accessories,164.13,239.69,SUP006,29.0
SKU04962,Product SKU04962,Toys,Puzzles,94.39,164.79,SUP033,44.5
SKU04963,Product SKU04963,Home & Kitchen,Cookware,88.6,115.0,SUP042,47.34
SKU04964,Product SKU04964,Office Supplies,Storage,184.27,385.08,SUP015,23.45
SKU04965,Product SKU04965,Office Supplies,Writing,20.39,45.43,SUP015,3.87
SKU04966,Product SKU04966,Pet Supplies,Dog,15.58,29.58,SUP060,8.09
SKU04967,Product SKU04967,Grocery,Dry Goods,3.53,6.18,SUP050,6.95
SKU04968,Product SKU04968,Automotive,Parts,33.78,43.91,SUP039,10.33
SKU04969,Product SKU04969,Health & Beauty,Supplements,143.67,323.49,SUP022,22.68
SKU04970,Product SKU04970,Toys,Educational,102.3,127.1,SUP006,3.56
SKU04971,Product SKU04971,Automotive,Accessories,53.0,101.07,SUP033,37.0
SKU04972,Product SKU04972,Apparel,Kids,121.79,208.23,SUP032,6.0
SKU04973,Product SKU04973,Sports,Fitness,156.59,261.96,SUP057,36.83
SKU04974,Product SKU04974,Office Supplies,Paper,103.57,223.74,SUP011,45.37
SKU04975,Product SKU04975,Home & Kitchen,Cookware,184.36,349.48,SUP017,25.62
SKU04976,Product SKU04976,Grocery,Snacks,54.6,131.94,SUP060,22.95
SKU04977,Product SKU04977,Office Supplies,Storage,27.26,48.05,SUP007,6.44
SKU04978,Product SKU04978,Apparel,Men,101.5,195.86,SUP054,16.95
SKU04979,Product SKU04979,Automotive,Parts,16.19,39.29,SUP045,38.69
SKU04980,Product SKU04980,Apparel,Men,168.1,281.89,SUP009,38.07
SKU04981,Product SKU04981,Grocery,Snacks,98.1,143.36,SUP059,6.31
SKU04982,Product SKU04982,Automotive,Accessories,70.32,96.96,SUP023,49.91
SKU04983,Product SKU04983,Apparel,Women,11.74,20.82,SUP045,22.66
SKU04984,Product SKU04984,Grocery,Dry Goods,61.53,119.54,SUP046,7.58
SKU04985,Product SKU04985,Health & Beauty,Skincare,157.21,256.6,SUP022,29.61
SKU04986,Product SKU04986,Toys,Puzzles,143.7,338.52,SUP039,41.81
SKU04987,Product SKU04987,Pet Supplies,Dog,122.45,208.77,SUP047,25.21
SKU04988,Product SKU04988,Electronics,Mobile,154.21,360.98,SUP048,5.28
SKU04989,Product SKU04989,Toys,Action Figures,78.2,172.74,SUP059,21.64
SKU04990,Product SKU04990,Automotive,Accessories,67.78,117.58,SUP048,30.18
SKU04991,Product SKU04991,Automotive,Accessories,199.96,368.1,SUP049,10.5
SKU04992,Product SKU04992,Office Supplies,Storage,34.24,42.97,SUP009,27.98
SKU04993,Product SKU04993,Apparel,Kids,109.83,161.1,SUP050,34.8
SKU04994,Product SKU04994,Pet Supplies,Other Pets,148.74,228.59,SUP006,17.27
SKU04995,Product SKU04995,Apparel,Men,198.11,334.12,SUP038,38.06
SKU04996,Product SKU04996,Pet Supplies,Cat,91.64,204.48,SUP044,38.47
SKU04997,Product SKU04997,Office Supplies,Writing,134.22,310.21,SUP021,46.97
SKU04998,Product SKU04998,Office Supplies,Paper,116.84,176.28,SUP033,19.99
SKU04999,Product SKU04999,Pet Supplies,Cat,152.14,311.3,SUP050,8.97
SKU05000,Product SKU05000,Home & Kitchen,Appliances,12.15,25.37,SUP020,12.63
SKU05001,Product SKU05001,Office Supplies,Writing,100.93,219.1,SUP004,28.18
SKU05002,Product SKU05002,Pet Supplies,Other Pets,18.49,26.65,SUP058,11.04
SKU05003,Product SKU05003,Grocery,Snacks,53.06,102.67,SUP033,25.25
SKU05004,Product SKU05004,Automotive,Accessories,42.23,54.38,SUP021,8.65
SKU05005,Product SKU05005,Automotive,Accessories,196.91,356.23,SUP049,43.38
SKU05006,Product SKU05006,Apparel,Men,170.05,317.14,SUP003,35.36
SKU05007,Product SKU05007,Sports,Outdoor,40.16,84.13,SUP034,13.69
SKU05008,Product SKU05008,Health & Beauty,Personal Care,166.75,218.25,SUP057,38.68
SKU05009,Product SKU05009,Pet Supplies,Cat,21.79,51.11,SUP007,15.28
SKU05010,Product SKU05010,Toys,Action Figures,131.57,241.27,SUP011,18.38
SKU05011,Product SKU05011,Home & Kitchen,Cookware,129.8,315.65,SUP018,2.16
SKU05012,Product SKU05012,Office Supplies,Writing,183.93,366.35,SUP015,40.38
SKU05013,Product SKU05013,Apparel,Women,78.01,141.46,SUP059,43.46
SKU05014,Product SKU05014,Health & Beauty,Personal Care,84.14,159.45,SUP049,1.11
SKU05015,Product SKU05015,Home & Kitchen,Appliances,33.4,67.94,SUP043,35.88
SKU05016,Product SKU05016,Health & Beauty,Skincare,117.35,162.68,SUP007,22.33
SKU05017,Product SKU05017,Sports,Team Sports,72.31,133.37,SUP054,43.53
SKU05018,Product SKU05018,Grocery,Dry Goods,155.62,203.74,SUP002,44.53
SKU05019,Product SKU05019,Pet Supplies,Dog,95.41,206.76,SUP058,7.09
SKU05020,Product SKU05020,Grocery,Snacks,134.8,203.17,SUP052,21.98
SKU05021,Product SKU05021,Sports,Fitness,5.34,7.46,SUP032,4.69
SKU05022,Product SKU05022,Electronics,Accessories,49.47,65.8,SUP014,34.63
SKU05023,Product SKU05023,Health & Beauty,Personal Care,7.75,15.52,SUP028,7.12
SKU05024,Product SKU05024,Office Supplies,Storage,189.14,456.4,SUP009,11.35
SKU05025,Product SKU05025,Office Supplies,Writing,123.66,152.89,SUP059,46.6
SKU05026,Product SKU05026,Home & Kitchen,Decor,105.55,132.59,SUP046,17.19
SKU05027,Product SKU05027,Home & Kitchen,Cookware,17.22,29.46,SUP057,33.53
SKU05028,Product SKU05028,Automotive,Accessories,95.04,161.46,SUP017,6.05
SKU05029,Product SKU05029,Home & Kitchen,Appliances,50.5,67.17,SUP018,40.39
SKU05030,Product SKU05030,Home & Kitchen,Cookware,28.78,56.81,SUP052,17.2
SKU05031,Product SKU05031,Home & Kitchen,Decor,46.74,94.94,SUP051,22.9
SKU05032,Product SKU05032,Sports,Team Sports,81.23,160.08,SUP005,24.61
SKU05033,Product SKU05033,Toys,Educational,62.09,119.63,SUP033,33.51
SKU05034,Product SKU05034,Toys,Action Figures,7.29,13.16,SUP030,2.98
SKU05035,Product SKU05035,Grocery,Snacks,38.91,75.04,SUP050,43.32
SKU05036,Product SKU05036,Home & Kitchen,Decor,176.8,228.24,SUP045,21.01
SKU05037,Product SKU05037,Toys,Educational,117.44,163.38,SUP028,38.3
SKU05038,Product SKU05038,Home & Kitchen,Decor,149.36,354.63,SUP051,0.52
SKU05039,Product SKU05039,Grocery,Beverages,44.9,102.16,SUP013,33.56
SKU05040,Product SKU05040,Grocery,Snacks,179.09,228.22,SUP054,29.89
SKU05041,Product SKU05041,Electronics,Mobile,114.67,142.92,SUP016,25.72
SKU05042,Product SKU05042,Apparel,Kids,122.69,177.74,SUP025,13.74
SKU05043,Product SKU05043,Sports,Team Sports,128.79,232.95,SUP013,42.91
SKU05044,Product SKU05044,Health & Beauty,Supplements,69.79,107.94,SUP010,49.24
SKU05045,Product SKU05045,Office Supplies,Paper,182.4,225.75,SUP047,38.56
SKU05046,Product SKU05046,Office Supplies,Writing,23.85,29.47,SUP009,13.76
SKU05047,Product SKU05047,Sports,Team Sports,55.33,125.33,SUP057,35.56
SKU05048,Product SKU05048,Home & Kitchen,Decor,196.36,417.26,SUP055,20.97
SKU05049,Product SKU05049,Sports,Fitness,140.39,350.88,SUP028,35.54
SKU05050,Product SKU05050,Home & Kitchen,Cookware,152.81,369.78,SUP036,5.77
SKU05051,Product SKU05051,Pet Supplies,Dog,141.55,326.42,SUP046,47.72
SKU05052,Product SKU05052,Apparel,Men,43.77,81.2,SUP027,34.06
SKU05053,Product SKU05053,Health & Beauty,Personal Care,51.0,101.01,SUP025,12.95
SKU05054,Product SKU05054,Pet Supplies,Dog,68.02,120.67,SUP041,26.51
SKU05055,Product SKU05055,Toys,Action Figures,90.97,167.49,SUP034,15.0
SKU05056,Product SKU05056,Apparel,Women,33.48,42.24,SUP054,9.88
SKU05057,Product SKU05057,Sports,Outdoor,117.22,260.46,SUP043,8.55
SKU05058,Product SKU05058,Office Supplies,Writing,23.49,51.07,SUP051,15.33
SKU05059,Product SKU05059,Automotive,Accessories,190.4,405.29,SUP035,16.41
SKU05060,Product SKU05060,Office Supplies,Writing,59.33,111.59,SUP007,4.05
SKU05061,Product SKU05061,Sports,Fitness,25.3,36.14,SUP057,38.76
SKU05062,Product SKU05062,Health & Beauty,Supplements,103.74,125.91,SUP029,33.71
SKU05063,Product SKU05063,Toys,Educational,85.89,160.11,SUP043,10.78
SKU05064,Product SKU05064,Automotive,Parts,111.25,275.11,SUP012,3.76
SKU05065,Product SKU05065,Office Supplies,Writing,58.22,88.26,SUP043,12.5
SKU05066,Product SKU05066,Home & Kitchen,Cookware,76.98,174.25,SUP045,45.65
SKU05067,Product SKU05067,Automotive,Parts,42.04,80.12,SUP050,31.88
SKU05068,Product SKU05068,Office Supplies,Writing,105.32,185.82,SUP039,9.68
SKU05069,Product SKU05069,Automotive,Parts,98.67,169.87,SUP002,39.8
SKU05070,Product SKU05070,Health & Beauty,Supplements,153.19,210.51,SUP033,4.52
SKU05071,Product SKU05071,Sports,Outdoor,181.81,344.74,SUP004,42.9
SKU05072,Product SKU05072,Grocery,Beverages,13.51,25.46,SUP017,27.02
SKU05073,Product SKU05073,Toys,Action Figures,172.42,228.78,SUP026,12.1
SKU05074,Product SKU05074,Office Supplies,Writing,82.49,191.84,SUP026,46.95
SKU05075,Product SKU05075,Health & Beauty,Skincare,198.56,485.87,SUP018,0.4
SKU05076,Product SKU05076,Office Supplies,Storage,11.45,15.94,SUP015,17.51
SKU05077,Product SKU05077,Toys,Puzzles,166.32,392.59,SUP053,9.42
SKU05078,Product SKU05078,Electronics,Accessories,124.69,298.33,SUP029,23.24
SKU05079,Product SKU05079,Automotive,Parts,22.5,40.39,SUP037,18.85
SKU05080,Product SKU05080,Apparel,Kids,116.38,206.02,SUP014,0.97
SKU05081,Product SKU05081,Home & Kitchen,Decor,198.81,379.05,SUP040,23.73
SKU05082,Product SKU05082,Toys,Educational,191.01,267.91,SUP039,9.54
SKU05083,Product SKU05083,Grocery,Dry Goods,161.99,249.32,SUP047,39.98
SKU05084,Product SKU05084,Electronics,Audio,55.76,69.32,SUP006,25.9
SKU05085,Product SKU05085,Toys,Action Figures,40.94,89.46,SUP050,32.1
SKU05086,Product SKU05086,Grocery,Dry Goods,184.87,410.02,SUP042,9.12
SKU05087,Product SKU05087,Electronics,Laptop,160.43,326.36,SUP024,33.48
SKU05088,Product SKU05088,Grocery,Dry Goods,166.79,324.57,SUP011,23.35
SKU05089,Product SKU05089,Grocery,Beverages,128.05,203.26,SUP056,9.21
SKU05090,Product SKU05090,Sports,Outdoor,124.08,186.62,SUP052,4.09
SKU05091,Product SKU05091,Apparel,Women,2.11,4.2,SUP022,18.17
SKU05092,Product SKU05092,Automotive,Parts,150.96,254.78,SUP036,24.35
SKU05093,Product SKU05093,Sports,Fitness,82.6,168.98,SUP003,17.87
SKU05094,Product SKU05094,Electronics,Mobile,192.83,466.07,SUP033,42.42
SKU05095,Product SKU05095,Automotive,Accessories,184.22,328.63,SUP003,26.87
SKU05096,Product SKU05096,Apparel,Women,148.93,313.5,SUP020,44.54
SKU05097,Product SKU05097,Electronics,Laptop,143.83,359.18,SUP041,17.49
SKU05098,Product SKU05098,Sports,Fitness,166.93,351.71,SUP018,34.6
SKU05099,Product SKU05099,Home & Kitchen,Cookware,66.52,147.76,SUP042,45.03
SKU05100,Product SKU05100,Automotive,Parts,45.27,91.14,SUP053,19.67
SKU05101,Product SKU05101,Health & Beauty,Skincare,197.93,360.72,SUP005,11.49
SKU05102,Product SKU05102,Home & Kitchen,Decor,77.61,159.1,SUP047,3.9
SKU05103,Product SKU05103,Automotive,Parts,121.51,292.91,SUP001,42.53
SKU05104,Product SKU05104,Grocery,Snacks,15.4,38.37,SUP059,34.97
SKU05105,Product SKU05105,Apparel,Men,34.13,41.51,SUP048,8.65
SKU05106,Product SKU05106,Pet Supplies,Cat,167.96,206.28,SUP013,11.73
SKU05107,Product SKU05107,Pet Supplies,Cat,151.95,298.12,SUP051,39.16
SKU05108,Product SKU05108,Toys,Action Figures,149.74,189.54,SUP033,44.64
SKU05109,Product SKU05109,Electronics,Accessories,46.95,90.12,SUP018,32.25
SKU05110,Product SKU05110,Office Supplies,Paper,35.39,87.38,SUP007,24.46
SKU05111,Product SKU05111,Health & Beauty,Personal Care,13.41,32.43,SUP037,29.35
SKU05112,Product SKU05112,Office Supplies,Writing,140.44,264.41,SUP019,41.75
SKU05113,Product SKU05113,Automotive,Parts,8.56,13.26,SUP015,23.54
SKU05114,Product SKU05114,Automotive,Accessories,17.17,36.36,SUP031,19.74
SKU05115,Product SKU05115,Health & Beauty,Personal Care,55.99,67.43,SUP035,36.02
SKU05116,Product SKU05116,Grocery,Dry Goods,167.09,286.32,SUP025,28.25
SKU05117,Product SKU05117,Electronics,Audio,47.08,94.58,SUP047,0.71
SKU05118,Product SKU05118,Automotive,Accessories,98.75,201.2,SUP049,45.92
SKU05119,Product SKU05119,Grocery,Snacks,77.5,170.09,SUP007,29.92
SKU05120,Product SKU05120,Office Supplies,Paper,185.55,318.75,SUP037,16.02
SKU05121,Product SKU05121,Electronics,Audio,177.65,224.55,SUP050,6.91
SKU05122,Product SKU05122,Sports,Outdoor,18.32,42.06,SUP024,0.63
SKU05123,Product SKU05123,Office Supplies,Storage,172.61,308.39,SUP007,0.3
SKU05124,Product SKU05124,Health & Beauty,Supplements,81.53,117.63,SUP010,31.26
SKU05125,Product SKU05125,Home & Kitchen,Appliances,136.51,250.33,SUP036,2.12
SKU05126,Product SKU05126,Apparel,Men,131.91,302.69,SUP056,36.04
SKU05127,Product SKU05127,Office Supplies,Storage,166.33,242.95,SUP016,44.46
SKU05128,Product SKU05128,Home & Kitchen,Appliances,65.79,80.09,SUP026,42.19
SKU05129,Product SKU05129,Pet Supplies,Cat,188.48,386.8,SUP034,11.65
SKU05130,Product SKU05130,Pet Supplies,Dog,51.85,93.67,SUP004,44.9
SKU05131,Product SKU05131,Office Supplies,Writing,31.62,71.9,SUP027,14.64
SKU05132,Product SKU05132,Health & Beauty,Personal Care,162.1,388.45,SUP022,21.43
SKU05133,Product SKU05133,Apparel,Men,74.28,166.6,SUP021,26.52
SKU05134,Product SKU05134,Pet Supplies,Other Pets,137.52,276.37,SUP027,7.73
SKU05135,Product SKU05135,Electronics,Accessories,169.27,246.2,SUP045,46.62
SKU05136,Product SKU05136,Sports,Team Sports,51.61,111.17,SUP051,14.3
SKU05137,Product SKU05137,Office Supplies,Storage,64.92,104.07,SUP032,37.42
SKU05138,Product SKU05138,Toys,Puzzles,112.25,263.54,SUP016,15.44
SKU05139,Product SKU05139,Toys,Action Figures,139.01,302.88,SUP046,7.66
SKU05140,Product SKU05140,Office Supplies,Storage,81.32,148.63,SUP036,17.85
SKU05141,Product SKU05141,Home & Kitchen,Appliances,65.78,137.63,SUP028,10.87
SKU05142,Product SKU05142,Home & Kitchen,Cookware,142.46,344.12,SUP009,28.3
SKU05143,Product SKU05143,Electronics,Laptop,123.06,158.7,SUP034,43.24
SKU05144,Product SKU05144,Home & Kitchen,Appliances,58.52,117.01,SUP013,48.96
SKU05145,Product SKU05145,Office Supplies,Paper,119.91,256.86,SUP003,22.32
SKU05146,Product SKU05146,Automotive,Accessories,13.95,31.2,SUP011,1.85
SKU05147,Product SKU05147,Grocery,Beverages,140.73,173.07,SUP009,43.13
SKU05148,Product SKU05148,Grocery,Beverages,33.21,62.05,SUP026,29.9
SKU05149,Product SKU05149,Electronics,Accessories,92.59,152.12,SUP008,23.44
SKU05150,Product SKU05150,Automotive,Accessories,63.66,112.65,SUP047,18.01
SKU05151,Product SKU05151,Health & Beauty,Personal Care,114.11,172.23,SUP021,49.43
SKU05152,Product SKU05152,Pet Supplies,Cat,101.17,146.94,SUP037,23.91
SKU05153,Product SKU05153,Apparel,Men,173.55,213.18,SUP019,34.01
SKU05154,Product SKU05154,Grocery,Snacks,110.5,156.96,SUP014,40.89
SKU05155,Product SKU05155,Pet Supplies,Other Pets,75.04,118.71,SUP024,41.42
SKU05156,Product SKU05156,Grocery,Snacks,128.43,304.09,SUP017,31.53
SKU05157,Product SKU05157,Office Supplies,Writing,148.68,340.09,SUP014,2.83
SKU05158,Product SKU05158,Toys,Puzzles,155.66,310.98,SUP047,3.57
SKU05159,Product SKU05159,Apparel,Men,102.7,134.25,SUP034,36.82
SKU05160,Product SKU05160,Office Supplies,Paper,110.21,268.87,SUP021,9.24
SKU05161,Product SKU05161,Automotive,Parts,121.99,179.94,SUP010,30.74
SKU05162,Product SKU05162,Office Supplies,Paper,145.08,310.33,SUP001,40.77
SKU05163,Product SKU05163,Health & Beauty,Personal Care,171.0,222.38,SUP013,17.23
SKU05164,Product SKU05164,Sports,Team Sports,138.05,255.14,SUP007,9.61
SKU05165,Product SKU05165,Grocery,Beverages,111.44,192.75,SUP022,19.56
SKU05166,Product SKU05166,Home & Kitchen,Appliances,162.33,280.81,SUP040,1.42
SKU05167,Product SKU05167,Office Supplies,Storage,13.5,31.23,SUP011,48.03
SKU05168,Product SKU05168,Home & Kitchen,Cookware,138.31,231.49,SUP041,46.94
