sku_id,sku_name,category,sub_category,cost,price,supplier_id,weight,profit_per_unit,margin_pct
SKU05440,Product SKU05440,Automotive,Parts,146.35,221.74,SUP021,29.77,75.39000000000001,0.5151349504612233
SKU05441,Product SKU05441,Pet Supplies,Dog,177.0,421.95,SUP011,47.94,244.95,1.3838983050847458
SKU05442,Product SKU05442,Pet Supplies,Other Pets,155.11,368.82,SUP031,11.8,213.70999999999998,1.3777964025530267
SKU05443,Product SKU05443,Home & Kitchen,Cookware,41.12,49.69,SUP002,35.37,8.57,0.20841439688715954
SKU05444,Product SKU05444,Pet Supplies,Other Pets,187.62,270.74,SUP025,31.88,83.12,0.4430231318622748
SKU05445,Product SKU05445,Grocery,Snacks,149.8,360.4,SUP056,32.38,210.59999999999997,1.405874499332443
SKU05446,Product SKU05446,Sports,Fitness,194.12,319.92,SUP030,17.56,125.80000000000001,0.648052750875747
SKU05447,Product SKU05447,Toys,Puzzles,109.52,186.03,SUP056,0.17,76.51,0.6985938641344047
SKU05448,Product SKU05448,Sports,Fitness,146.89,319.81,SUP031,37.37,172.92000000000002,1.1772074341343866
SKU05449,Product SKU05449,Sports,Outdoor,70.31,132.11,SUP009,18.06,61.80000000000001,0.8789645854074812
SKU05450,Product SKU05450,Health & Beauty,Skincare,5.18,10.0,SUP058,6.28,4.82,0.9305019305019306
SKU05451,Product SKU05451,Electronics,Laptop,17.85,38.95,SUP037,0.57,21.1,1.1820728291316527
SKU05452,Product SKU05452,Office Supplies,Writing,191.88,358.78,SUP016,49.15,166.89999999999998,0.8698144673754429
SKU05453,Product SKU05453,Pet Supplies,Cat,13.48,26.4,SUP016,17.53,12.919999999999998,0.9584569732937683
SKU05454,Product SKU05454,Apparel,Women,169.01,282.18,SUP033,13.1,113.17000000000002,0.6696053487959294
SKU05455,Product SKU05455,Home & Kitchen,Decor,171.8,289.84,SUP054,0.94,118.03999999999996,0.6870779976717111
SKU05456,Product SKU05456,Toys,Educational,79.28,162.59,SUP016,12.79,83.31,1.050832492431887
SKU05457,Product SKU05457,Office Supplies,Storage,87.53,111.49,SUP005,29.45,23.959999999999994,0.2737347195247343
SKU05458,Product SKU05458,Electronics,Mobile,151.75,263.64,SUP044,21.07,111.88999999999999,0.737331136738056
SKU05459,Product SKU05459,Automotive,Accessories,19.48,28.49,SUP056,7.82,9.009999999999998,0.46252566735112927
SKU05460,Product SKU05460,Automotive,Parts,97.37,183.84,SUP051,47.45,86.47,0.8880558693642805
SKU05461,Product SKU05461,Automotive,Accessories,16.5,32.67,SUP057,26.37,16.17,0.9800000000000001
SKU05462,Product SKU05462,Grocery,Dry Goods,104.21,243.34,SUP046,10.36,139.13,1.3350926014777853
SKU05463,Product SKU05463,Pet Supplies,Other Pets,10.07,20.88,SUP035,17.32,10.809999999999999,1.0734856007944387
SKU05464,Product SKU05464,Electronics,Audio,5.48,8.37,SUP031,15.54,2.889999999999999,0.5273722627737224
SKU05465,Product SKU05465,Electronics,Accessories,124.13,176.81,SUP052,20.71,52.68000000000001,0.4243937807137679
SKU05466,Product SKU05466,Automotive,Parts,97.53,175.26,SUP024,48.7,77.72999999999999,0.7969855429098738
SKU05467,Product SKU05467,Automotive,Accessories,11.01,26.82,SUP028,29.14,15.81,1.435967302452316
SKU05468,Product SKU05468,Home & Kitchen,Appliances,159.55,280.73,SUP010,22.75,121.18,0.7595111250391726
SKU05469,Product SKU05469,Health & Beauty,Personal Care,176.11,416.45,SUP049,12.01,240.33999999999997,1.3647152347964338
SKU05470,Product SKU05470,Home & Kitchen,Decor,41.45,76.48,SUP011,45.02,35.03,0.8451145958986731
SKU05471,Product SKU05471,Toys,Action Figures,65.83,134.79,SUP043,35.44,68.96,1.0475467112258847
SKU05472,Product SKU05472,Toys,Educational,156.18,301.91,SUP059,20.18,145.73000000000002,0.9330900243309003
SKU05473,Product SKU05473,Sports,Outdoor,193.47,385.92,SUP014,36.46,192.45000000000002,0.9947278647852381
SKU05474,Product SKU05474,Health & Beauty,Skincare,70.31,145.61,SUP022,12.96,75.30000000000001,1.0709714123168825
SKU05475,Product SKU05475,Home & Kitchen,Cookware,50.53,107.59,SUP058,26.12,57.06,1.1292301603008115
SKU05476,Product SKU05476,Office Supplies,Paper,137.29,212.84,SUP049,29.98,75.55000000000001,0.5502949959938817
SKU05477,Product SKU05477,Health & Beauty,Supplements,89.9,177.65,SUP019,14.61,87.75,0.9760845383759732
SKU05478,Product SKU05478,Office Supplies,Writing,143.66,322.91,SUP051,13.07,179.25000000000003,1.2477377140470558
SKU05479,Product SKU05479,Office Supplies,Storage,61.52,126.7,SUP017,34.81,65.18,1.0594928478543564
SKU05480,Product SKU05480,Pet Supplies,Cat,141.41,295.19,SUP039,19.7,153.78,1.0874761332296161
SKU05481,Product SKU05481,Electronics,Laptop,80.18,122.78,SUP010,7.93,42.599999999999994,0.5313045647293588
SKU05482,Product SKU05482,Grocery,Beverages,139.13,183.81,SUP002,46.9,44.68000000000001,0.3211385035578237
SKU05483,Product SKU05483,Sports,Outdoor,165.68,383.51,SUP037,45.34,217.82999999999998,1.314763399323998
SKU05484,Product SKU05484,Toys,Puzzles,82.9,190.73,SUP019,7.99,107.82999999999998,1.3007237635705666
SKU05485,Product SKU05485,Health & Beauty,Personal Care,6.29,13.97,SUP011,3.83,7.680000000000001,1.220985691573927
SKU05486,Product SKU05486,Pet Supplies,Other Pets,197.73,410.73,SUP020,37.7,213.00000000000003,1.0772265210135035
SKU05487,Product SKU05487,Office Supplies,Storage,50.67,105.19,SUP029,2.26,54.519999999999996,1.0759818432997827
SKU05488,Product SKU05488,Health & Beauty,Skincare,167.89,238.49,SUP048,34.9,70.60000000000002,0.4205134314134256
SKU05489,Product SKU05489,Apparel,Men,46.45,59.87,SUP039,24.13,13.419999999999995,0.288912809472551
SKU05490,Product SKU05490,Health & Beauty,Supplements,35.52,76.31,SUP017,11.95,40.79,1.148367117117117
SKU05491,Product SKU05491,Sports,Fitness,69.81,135.27,SUP055,14.32,65.46000000000001,0.9376880103137087
SKU05492,Product SKU05492,Sports,Team Sports,76.84,173.68,SUP020,9.04,96.84,1.2602811035918793
SKU05493,Product SKU05493,Apparel,Kids,18.28,29.74,SUP001,21.28,11.459999999999997,0.6269146608315097
SKU05494,Product SKU05494,Health & Beauty,Supplements,109.45,184.33,SUP047,39.52,74.88000000000001,0.6841480127912289
SKU05495,Product SKU05495,Grocery,Snacks,9.79,17.24,SUP056,19.17,7.449999999999999,0.7609805924412666
SKU05496,Product SKU05496,Grocery,Beverages,130.22,319.84,SUP031,25.57,189.61999999999998,1.456151128858854
SKU05497,Product SKU05497,Pet Supplies,Dog,197.4,314.44,SUP023,1.64,117.03999999999999,0.5929078014184397
SKU05498,Product SKU05498,Apparel,Kids,34.8,59.64,SUP055,15.89,24.840000000000003,0.7137931034482761
SKU05499,Product SKU05499,Grocery,Beverages,21.22,37.4,SUP034,16.97,16.18,0.76248821866164
SKU05500,Product SKU05500,Toys,Action Figures,26.28,41.65,SUP056,44.33,15.369999999999997,0.5848554033485539
SKU05501,Product SKU05501,Office Supplies,Storage,61.81,131.54,SUP011,30.64,69.72999999999999,1.1281346060508006
SKU05502,Product SKU05502,Grocery,Beverages,86.58,130.8,SUP012,18.51,44.22000000000001,0.5107415107415109
SKU05503,Product SKU05503,Office Supplies,Writing,119.24,197.46,SUP001,10.82,78.22000000000001,0.655987923515599
SKU05504,Product SKU05504,Home & Kitchen,Cookware,25.06,58.73,SUP015,22.07,33.67,1.3435754189944136
SKU05505,Product SKU05505,Health & Beauty,Skincare,125.79,231.14,SUP015,43.64,105.34999999999998,0.8375069560378406
SKU05506,Product SKU05506,Apparel,Women,110.29,201.28,SUP039,46.24,90.99,0.8250068002538761
SKU05507,Product SKU05507,Home & Kitchen,Decor,144.5,194.35,SUP013,8.97,49.849999999999994,0.3449826989619377
SKU05508,Product SKU05508,Toys,Action Figures,157.85,360.94,SUP030,27.31,203.09,1.2866012036743746
SKU05509,Product SKU05509,Pet Supplies,Other Pets,111.78,225.96,SUP059,22.01,114.18,1.0214707461084274
SKU05510,Product SKU05510,Electronics,Laptop,136.68,183.29,SUP048,48.07,46.609999999999985,0.34101551068188457
SKU05511,Product SKU05511,Sports,Outdoor,150.53,304.15,SUP043,15.88,153.61999999999998,1.0205274696073872
SKU05512,Product SKU05512,Electronics,Audio,33.87,58.67,SUP041,33.11,24.800000000000004,0.7322113965160911
SKU05513,Product SKU05513,Home & Kitchen,Cookware,127.47,216.37,SUP033,30.7,88.9,0.6974190005491488
SKU05514,Product SKU05514,Home & Kitchen,Cookware,163.12,201.32,SUP036,22.59,38.19999999999999,0.23418342324668948
SKU05515,Product SKU05515,Grocery,Snacks,152.19,290.68,SUP035,32.61,138.49,0.9099809448715422
SKU05516,Product SKU05516,Home & Kitchen,Appliances,104.3,259.65,SUP029,2.83,155.34999999999997,1.4894534995206132
SKU05517,Product SKU05517,Pet Supplies,Other Pets,99.23,130.87,SUP016,8.07,31.64,0.3188551849239141
SKU05518,Product SKU05518,Sports,Outdoor,77.84,109.15,SUP052,48.19,31.310000000000002,0.4022353545734841
SKU05519,Product SKU05519,Apparel,Kids,189.46,310.14,SUP060,32.02,120.67999999999998,0.6369682254829514
SKU05520,Product SKU05520,Sports,Fitness,107.68,243.39,SUP045,31.41,135.70999999999998,1.2603083209509656
SKU05521,Product SKU05521,Office Supplies,Paper,2.05,4.49,SUP003,37.37,2.4400000000000004,1.1902439024390248
SKU05522,Product SKU05522,Pet Supplies,Cat,102.93,244.33,SUP036,45.43,141.4,1.3737491499077041
SKU05523,Product SKU05523,Health & Beauty,Skincare,105.73,210.44,SUP048,49.83,104.71,0.9903527853967653
SKU05524,Product SKU05524,Sports,Team Sports,61.17,99.22,SUP054,9.22,38.05,0.622036946215465
SKU05525,Product SKU05525,Home & Kitchen,Appliances,179.38,388.87,SUP034,5.37,209.49,1.1678559482662505
SKU05526,Product SKU05526,Health & Beauty,Skincare,196.39,422.29,SUP014,42.54,225.90000000000003,1.1502622333112686
SKU05527,Product SKU05527,Sports,Fitness,11.53,21.4,SUP038,34.96,9.87,0.8560277536860365
SKU05528,Product SKU05528,Pet Supplies,Cat,109.5,226.3,SUP030,40.91,116.80000000000001,1.0666666666666669
SKU05529,Product SKU05529,Home & Kitchen,Decor,76.12,175.32,SUP057,8.23,99.19999999999999,1.3032054650551759
SKU05530,Product SKU05530,Electronics,Accessories,55.64,69.9,SUP051,18.28,14.260000000000005,0.25629043853342925
SKU05531,Product SKU05531,Home & Kitchen,Appliances,77.22,173.5,SUP031,32.69,96.28,1.2468272468272468
SKU05532,Product SKU05532,Home & Kitchen,Cookware,88.47,181.16,SUP006,2.73,92.69,1.0476997852379337
SKU05533,Product SKU05533,Office Supplies,Paper,37.69,75.95,SUP007,32.1,38.260000000000005,1.0151233749005044
SKU05534,Product SKU05534,Grocery,Snacks,155.28,267.69,SUP014,36.16,112.41,0.7239180834621329
SKU05535,Product SKU05535,Pet Supplies,Cat,137.43,337.03,SUP020,10.83,199.59999999999997,1.4523757549297822
SKU05536,Product SKU05536,Pet Supplies,Dog,111.23,220.49,SUP038,49.93,109.26,0.9822889508226198
SKU05537,Product SKU05537,Automotive,Parts,41.83,78.65,SUP047,17.37,36.82000000000001,0.8802295003585945
SKU05538,Product SKU05538,Office Supplies,Storage,106.13,159.38,SUP013,2.48,53.25,0.5017431451992839
SKU05539,Product SKU05539,Pet Supplies,Other Pets,115.37,188.82,SUP040,9.18,73.44999999999999,0.6366473086590967
SKU05540,Product SKU05540,Office Supplies,Paper,66.14,83.61,SUP017,47.53,17.47,0.26413667977018446
SKU05541,Product SKU05541,Automotive,Accessories,117.07,264.48,SUP032,21.21,147.41000000000003,1.259161185615444
SKU05542,Product SKU05542,Apparel,Women,180.86,330.67,SUP033,28.74,149.81,0.8283202477054075
SKU05543,Product SKU05543,Office Supplies,Storage,99.38,213.99,SUP019,28.38,114.61000000000001,1.1532501509358022
SKU05544,Product SKU05544,Health & Beauty,Supplements,55.78,77.49,SUP056,30.35,21.709999999999994,0.38920760129078513
SKU05545,Product SKU05545,Grocery,Dry Goods,98.86,130.97,SUP022,19.84,32.11,0.32480275136556747
SKU05546,Product SKU05546,Health & Beauty,Personal Care,103.93,236.44,SUP036,3.9,132.51,1.2749927836043489
SKU05547,Product SKU05547,Grocery,Beverages,71.0,161.13,SUP041,32.46,90.13,1.2694366197183098
SKU05548,Product SKU05548,Office Supplies,Paper,59.41,136.58,SUP049,24.72,77.17000000000002,1.2989395724625488
SKU05549,Product SKU05549,Apparel,Women,100.67,248.61,SUP001,47.36,147.94,1.4695539882785338
SKU05550,Product SKU05550,Toys,Puzzles,72.99,100.93,SUP031,16.35,27.940000000000012,0.3827921633100427
SKU05551,Product SKU05551,Office Supplies,Paper,8.04,9.87,SUP012,19.84,1.83,0.2276119402985075
SKU05552,Product SKU05552,Home & Kitchen,Cookware,188.32,439.31,SUP044,25.62,250.99,1.332784621920136
SKU05553,Product SKU05553,Health & Beauty,Skincare,113.91,137.57,SUP060,10.85,23.659999999999997,0.20770783952242997
SKU05554,Product SKU05554,Office Supplies,Writing,6.91,15.07,SUP041,7.37,8.16,1.1808972503617945
SKU05555,Product SKU05555,Grocery,Dry Goods,174.07,354.46,SUP013,11.55,180.39,1.0363072327224678
SKU05556,Product SKU05556,Home & Kitchen,Appliances,33.23,66.99,SUP014,45.05,33.76,1.0159494432741498
SKU05557,Product SKU05557,Health & Beauty,Personal Care,144.24,238.44,SUP020,29.41,94.19999999999999,0.6530782029950082
SKU05558,Product SKU05558,Toys,Puzzles,63.53,158.75,SUP031,37.47,95.22,1.498819455375413
SKU05559,Product SKU05559,Home & Kitchen,Decor,123.65,216.42,SUP020,30.95,92.76999999999998,0.7502628386575009
SKU05560,Product SKU05560,Pet Supplies,Dog,69.64,86.18,SUP037,19.81,16.540000000000006,0.23750717978173472
SKU05561,Product SKU05561,Apparel,Women,186.24,375.12,SUP011,4.29,188.88,1.0141752577319587
SKU05562,Product SKU05562,Sports,Outdoor,177.23,274.62,SUP051,12.26,97.39000000000001,0.5495119336455454
SKU05563,Product SKU05563,Apparel,Men,60.82,118.62,SUP040,27.28,57.800000000000004,0.950345281157514
SKU05564,Product SKU05564,Apparel,Women,99.3,211.79,SUP034,15.9,112.49,1.1328298086606243
SKU05565,Product SKU05565,Office Supplies,Storage,156.85,223.97,SUP039,39.15,67.12,0.42792476888747216
SKU05566,Product SKU05566,Automotive,Accessories,133.43,278.62,SUP015,24.13,145.19,1.0881361013265383
SKU05567,Product SKU05567,Health & Beauty,Supplements,134.07,174.79,SUP060,42.59,40.72,0.30372193630193184
SKU05568,Product SKU05568,Health & Beauty,Supplements,13.0,18.11,SUP010,28.88,5.109999999999999,0.39307692307692305
SKU05569,Product SKU05569,Health & Beauty,Supplements,148.4,192.79,SUP047,46.05,44.389999999999986,0.2991239892183287
SKU05570,Product SKU05570,Toys,Puzzles,194.77,387.15,SUP021,24.11,192.37999999999997,0.9877291163936949
SKU05571,Product SKU05571,Office Supplies,Writing,148.8,242.08,SUP028,24.71,93.28,0.6268817204301075
SKU05572,Product SKU05572,Pet Supplies,Cat,183.4,447.93,SUP049,46.36,264.53,1.4423664122137403
SKU05573,Product SKU05573,Automotive,Parts,53.96,81.06,SUP049,14.95,27.1,0.5022238695329874
SKU05574,Product SKU05574,Automotive,Parts,89.38,143.76,SUP027,18.77,54.379999999999995,0.6084135153278138
SKU05575,Product SKU05575,Toys,Puzzles,124.89,273.67,SUP052,36.8,148.78000000000003,1.191288333733686
SKU05576,Product SKU05576,Apparel,Women,163.26,202.74,SUP050,2.48,39.48000000000002,0.24182285924292551
SKU05577,Product SKU05577,Health & Beauty,Skincare,158.3,299.66,SUP053,28.95,141.36,0.8929879974731523
SKU05578,Product SKU05578,Sports,Fitness,12.41,19.01,SUP043,31.95,6.600000000000001,0.5318291700241742
SKU05579,Product SKU05579,Health & Beauty,Supplements,172.12,411.72,SUP054,25.07,239.60000000000002,1.3920520567046248
SKU05580,Product SKU05580,Toys,Educational,110.0,251.13,SUP021,26.93,141.13,1.283
SKU05581,Product SKU05581,Automotive,Accessories,104.34,247.98,SUP021,39.52,143.64,1.3766532489936743
SKU05582,Product SKU05582,Grocery,Snacks,182.0,270.04,SUP048,26.27,88.04000000000002,0.4837362637362638
SKU05583,Product SKU05583,Sports,Fitness,168.81,226.96,SUP040,39.75,58.150000000000006,0.34447011432971986
SKU05584,Product SKU05584,Grocery,Beverages,38.23,86.04,SUP055,30.64,47.81000000000001,1.250588543029035
SKU05585,Product SKU05585,Health & Beauty,Skincare,40.26,73.09,SUP005,34.13,32.830000000000005,0.8154495777446599
SKU05586,Product SKU05586,Sports,Fitness,127.5,223.82,SUP021,44.98,96.32,0.7554509803921569
SKU05587,Product SKU05587,Office Supplies,Storage,104.81,194.7,SUP038,3.21,89.88999999999999,0.8576471710714625
SKU05588,Product SKU05588,Office Supplies,Paper,184.58,264.0,SUP050,26.46,79.41999999999999,0.4302741358760428
SKU05589,Product SKU05589,Automotive,Accessories,161.11,238.46,SUP016,26.42,77.35,0.480106759356961
SKU05590,Product SKU05590,Health & Beauty,Personal Care,49.66,108.64,SUP038,28.26,58.980000000000004,1.1876761981474024
SKU05591,Product SKU05591,Automotive,Parts,171.48,405.19,SUP007,32.47,233.71,1.3628994634942853
SKU05592,Product SKU05592,Electronics,Accessories,145.63,278.73,SUP018,19.28,133.10000000000002,0.9139600357069287
SKU05593,Product SKU05593,Grocery,Beverages,130.33,310.29,SUP029,20.89,179.96,1.3808025780710504
SKU05594,Product SKU05594,Health & Beauty,Skincare,64.25,109.54,SUP031,21.83,45.290000000000006,0.7049027237354086
SKU05595,Product SKU05595,Apparel,Kids,16.57,30.62,SUP005,24.77,14.05,0.847917923958962
SKU05596,Product SKU05596,Toys,Puzzles,118.51,198.11,SUP027,30.69,79.60000000000001,0.6716732765167497
SKU05597,Product SKU05597,Apparel,Men,175.89,429.54,SUP038,29.22,253.65000000000003,1.442094490874979
SKU05598,Product SKU05598,Health & Beauty,Personal Care,10.43,25.66,SUP013,35.32,15.23,1.4602109300095878
SKU05599,Product SKU05599,Grocery,Dry Goods,68.52,95.33,SUP029,7.26,26.810000000000002,0.3912726211325161
SKU05600,Product SKU05600,Sports,Outdoor,35.21,44.34,SUP037,45.12,9.130000000000003,0.2593013348480546
SKU05601,Product SKU05601,Grocery,Snacks,109.07,230.13,SUP017,41.42,121.06,1.109929403135601
SKU05602,Product SKU05602,Grocery,Snacks,158.73,372.6,SUP053,48.37,213.87000000000003,1.3473823473823476
SKU05603,Product SKU05603,Health & Beauty,Personal Care,88.94,216.61,SUP002,36.19,127.67000000000002,1.43546210928716
SKU05604,Product SKU05604,Apparel,Men,15.99,33.36,SUP056,34.37,17.369999999999997,1.0863039399624763
SKU05605,Product SKU05605,Toys,Action Figures,181.36,305.56,SUP058,29.29,124.19999999999999,0.684825760917512
SKU05606,Product SKU05606,Office Supplies,Storage,4.41,7.2,SUP057,3.21,2.79,0.6326530612244898
SKU05607,Product SKU05607,Sports,Fitness,105.33,238.33,SUP021,10.4,133.0,1.2626981866514764
SKU05608,Product SKU05608,Office Supplies,Paper,106.43,155.94,SUP030,6.12,49.50999999999999,0.4651883867330639
SKU05609,Product SKU05609,Toys,Action Figures,103.18,134.43,SUP013,29.41,31.25,0.3028687730180267
SKU05610,Product SKU05610,Health & Beauty,Supplements,8.2,10.98,SUP039,27.54,2.780000000000001,0.33902439024390263
SKU05611,Product SKU05611,Electronics,Laptop,119.1,147.41,SUP008,28.71,28.310000000000002,0.23769941225860625
SKU05612,Product SKU05612,Automotive,Accessories,168.02,359.4,SUP026,6.65,191.37999999999997,1.139031067730032
SKU05613,Product SKU05613,Office Supplies,Paper,119.31,247.44,SUP054,1.96,128.13,1.0739250691475986
SKU05614,Product SKU05614,Grocery,Dry Goods,171.36,407.52,SUP059,42.54,236.15999999999997,1.3781512605042014
SKU05615,Product SKU05615,Grocery,Beverages,165.28,358.4,SUP002,31.71,193.11999999999998,1.1684414327202322
SKU05616,Product SKU05616,Pet Supplies,Cat,136.37,306.6,SUP003,33.16,170.23000000000002,1.2482950795629537
SKU05617,Product SKU05617,Grocery,Beverages,66.89,112.96,SUP051,44.86,46.06999999999999,0.6887427119150844
SKU05618,Product SKU05618,Grocery,Beverages,5.39,11.36,SUP019,47.74,5.97,1.1076066790352506
SKU05619,Product SKU05619,Pet Supplies,Cat,141.83,353.45,SUP041,34.41,211.61999999999998,1.492067968694916
SKU05620,Product SKU05620,Home & Kitchen,Decor,8.8,20.02,SUP005,14.3,11.219999999999999,1.2749999999999997
SKU05621,Product SKU05621,Pet Supplies,Dog,90.32,145.03,SUP036,13.5,54.71000000000001,0.6057351638618248
SKU05622,Product SKU05622,Home & Kitchen,Decor,87.42,147.95,SUP011,31.7,60.52999999999999,0.6924044840997482
SKU05623,Product SKU05623,Grocery,Dry Goods,163.0,258.55,SUP037,10.76,95.55000000000001,0.586196319018405
SKU05624,Product SKU05624,Office Supplies,Storage,134.05,277.67,SUP042,45.07,143.62,1.071391271913465
SKU05625,Product SKU05625,Sports,Fitness,5.16,11.91,SUP050,26.1,6.75,1.3081395348837208
SKU05626,Product SKU05626,Automotive,Accessories,125.02,164.87,SUP030,21.69,39.85000000000001,0.3187490001599745
SKU05627,Product SKU05627,Office Supplies,Storage,47.01,71.95,SUP010,25.25,24.940000000000005,0.5305254201233781
