warehouse_id,work_date,picks_per_hour,lines_per_hour,receiving_volume,outbound_volume,labor_hours,errors,rework,units_per_labor_hour,error_rate
WFC,2023,119.66,126.9,656,967,489.62,3,1,1.9750010212001143,0.0031023784901758012
WFC,2023,86.4,97.93,887,730,398.7,4,2,1.8309505894156008,0.005479452054794521
WFC,2023,63.97,53.1,1109,823,455.84,1,0,1.8054580554580555,0.001215066828675577
WFC,2023,86.98,97.25,1280,1123,595.08,4,2,1.8871412247092827,0.003561887800534283
WFC,2023,88.5,80.34,823,976,528.37,3,2,1.8471904158071049,0.0030737704918032786
WFC,2023,60.87,68.33,606,1256,507.57,6,3,2.474535532044841,0.004777070063694267
WFC,2023,79.27,81.61,720,963,735.42,4,2,1.3094558211634169,0.004153686396677051
WFC,2023,67.46,60.86,672,800,449.62,0,0,1.7792802811262844,0.0
WFC,2023,89.56,81.54,1087,858,846.59,2,0,1.0134775983652062,0.002331002331002331
WFC,2023,70.43,82.1,869,631,350.24,3,1,1.8016217450890817,0.004754358161648178
WFC,2023,56.77,53.16,1267,985,586.9,4,1,1.6783097631623787,0.0040609137055837565
WFC,2023,52.94,62.18,459,699,531.42,4,1,1.3153437958676755,0.005722460658082976
WFC,2023,57.22,50.2,934,493,383.22,3,1,1.2864673033766505,0.006085192697768763
WFC,2023,85.67,99.07,950,1305,332.93,2,1,3.9197428888955637,0.0015325670498084292
WFC,2023,74.63,70.36,1004,1322,437.16,3,1,3.0240644157745447,0.0022692889561270802
WFC,2023,65.1,56.67,1051,854,596.48,4,1,1.4317328326180256,0.00468384074941452
WFC,2023,95.26,78.07,684,919,505.62,7,4,1.8175705074957478,0.007616974972796518
WFC,2023,71.72,57.62,759,825,615.57,2,1,1.3402212583459232,0.0024242424242424242
WFC,2023,43.79,39.18,781,640,501.08,6,4,1.277241159096352,0.009375
WFC,2023,79.47,71.54,864,1369,414.99,2,1,3.2988746716788357,0.0014609203798392988
WFC,2023,101.91,118.13,658,895,376.26,2,0,2.3786743209482806,0.0022346368715083797
WFC,2023,81.43,77.8,619,954,390.95,3,1,2.440209745491751,0.0031446540880503146
WFC,2023,67.41,54.06,894,467,556.25,2,0,0.8395505617977528,0.004282655246252677
WFC,2023,79.08,76.89,777,1182,539.93,3,1,2.189172670531365,0.0025380710659898475
WFC,2023,111.55,128.19,1028,801,648.8,2,1,1.2345869297163996,0.0024968789013732834
WFC,2023,92.13,109.86,976,700,253.21,3,1,2.7645037715730028,0.004285714285714286
WFC,2023,112.09,95.76,913,1036,423.21,2,0,2.4479572788922757,0.0019305019305019305
WFC,2023,103.33,93.58,1185,845,538.17,2,1,1.5701358306854714,0.002366863905325444
WFC,2023,66.88,65.2,715,857,629.14,2,1,1.3621769399497727,0.002333722287047841
WFC,2023,89.4,78.71,825,885,516.66,3,2,1.7129253280687493,0.003389830508474576
WFC,2023,79.44,75.59,750,1033,601.47,2,1,1.7174588923803347,0.001936108422071636
WFC,2023,67.11,75.46,1175,953,616.33,8,3,1.5462495740918014,0.008394543546694649
WFC,2023,122.31,115.07,669,807,419.91,4,1,1.921840394370222,0.004956629491945477
WFC,2023,74.79,76.49,1068,1145,412.73,4,2,2.7742107431008165,0.0034934497816593887
WFC,2023,65.15,68.53,734,915,492.17,3,1,1.8591137208688053,0.003278688524590164
WFC,2023,87.9,81.02,768,1095,476.86,2,0,2.296271442352053,0.0018264840182648401
WFC,2023,58.8,63.69,608,924,744.25,2,0,1.2415183070204905,0.0021645021645021645
WFC,2023,86.97,94.57,683,1066,506.04,4,2,2.106552841672595,0.00375234521575985
WFC,2023,104.13,122.73,649,994,589.59,2,0,1.6859173323835206,0.002012072434607646
WFC,2023,90.65,101.77,671,407,617.09,6,3,0.6595472297395841,0.014742014742014743
WFC,2023,71.81,82.92,1130,860,602.84,3,2,1.4265808506403026,0.0034883720930232558
WFC,2023,87.72,98.86,836,652,537.64,2,1,1.2127073878431665,0.003067484662576687
WFC,2023,83.48,81.39,919,731,630.97,4,2,1.158533686229139,0.005471956224350205
WFC,2023,87.5,86.04,606,595,315.31,2,1,1.8870318099647965,0.0033613445378151263
WFC,2023,57.92,62.57,691,795,322.47,5,3,2.4653456135454457,0.006289308176100629
WFC,2023,97.59,111.64,1061,953,366.32,6,2,2.601550556890151,0.0062959076600209865
WFC,2023,71.71,67.31,802,861,438.91,3,1,1.961677792713768,0.003484320557491289
WFC,2023,99.87,84.5,657,690,301.77,1,0,2.2865095933989465,0.0014492753623188406
WFC,2023,97.29,108.76,414,595,629.69,2,0,0.9449093998634248,0.0033613445378151263
WFC,2023,79.69,77.72,882,1039,522.99,4,1,1.9866536645060136,0.0038498556304138597
WFC,2023,75.17,63.07,1002,1031,619.8,2,1,1.6634398192965474,0.0019398642095053346
WFC,2023,64.7,62.7,852,546,546.52,4,2,0.9990485252140818,0.007326007326007326
WFC,2023,98.93,109.24,517,1136,541.49,0,0,2.0979150122809287,0.0
WFC,2023,80.34,67.66,822,1279,484.29,2,1,2.6409795783518137,0.001563721657544957
WFC,2023,86.14,73.37,573,1128,546.33,2,0,2.064686178683213,0.0017730496453900709
WFC,2023,118.52,97.48,867,740,540.66,0,0,1.3686975178485556,0.0
WFC,2023,72.61,77.31,814,966,463.01,4,1,2.0863480270404526,0.004140786749482402
WFC,2023,88.66,74.37,320,987,478.42,2,0,2.0630408427741314,0.002026342451874367
WFC,2023,88.67,103.24,754,918,476.2,2,0,1.9277614447711047,0.002178649237472767
WFC,2023,67.62,68.53,1137,427,460.16,0,0,0.9279381084840055,0.0
WFC,2023,81.2,71.45,1079,813,577.17,2,0,1.408597120432455,0.0024600246002460025
WFC,2023,91.0,105.07,977,867,522.88,2,0,1.65812423500612,0.002306805074971165
WFC,2023,91.91,104.95,790,1398,601.01,5,2,2.326084424552004,0.00357653791130186
WFC,2023,58.43,50.15,948,1050,749.94,3,2,1.4001120089607169,0.002857142857142857
WFC,2023,69.93,64.48,905,1012,498.85,3,2,2.028665931642778,0.0029644268774703555
WFC,2023,41.87,35.34,875,995,316.54,4,3,3.143362608201175,0.004020100502512563
WFC,2023,91.78,106.34,679,974,589.83,5,2,1.6513232626349965,0.00513347022587269
WFC,2023,108.47,107.2,852,883,438.61,4,2,2.013177994117781,0.004530011325028313
WFC,2023,53.04,51.93,658,635,531.79,4,2,1.1940803700708926,0.006299212598425197
WFC,2023,88.88,90.33,554,1269,438.6,3,1,2.893296853625171,0.002364066193853428
WFC,2023,98.61,106.62,1137,981,548.51,1,0,1.7884815226705073,0.0010193679918450561
WFC,2023,91.7,90.65,765,1203,626.73,3,1,1.9194868603704944,0.0024937655860349127
WFC,2023,88.5,84.66,789,845,495.11,2,1,1.7066914423057502,0.002366863905325444
WFC,2023,71.06,65.95,1109,1363,445.19,2,0,3.0616141422763317,0.001467351430667645
WFC,2023,94.81,92.27,1048,1090,686.98,4,2,1.5866546333226585,0.003669724770642202
WFC,2023,69.34,63.75,1144,1159,578.98,4,1,2.0017962623924834,0.003451251078515962
WFC,2023,97.48,78.62,866,835,475.14,1,0,1.7573767731615946,0.0011976047904191617
WFC,2023,62.7,71.1,974,1437,619.42,5,1,2.3199121759064933,0.003479471120389701
WFC,2023,85.74,84.01,778,1010,680.57,2,0,1.4840501344461259,0.0019801980198019802
WFC,2023,55.34,51.98,848,620,687.72,4,2,0.9015296923166405,0.0064516129032258064
WFC,2023,80.42,75.05,999,885,691.67,1,0,1.2795119059667184,0.0011299435028248588
WFC,2023,88.95,89.71,861,1701,653.22,4,2,2.6040231468724166,0.0023515579071134627
WFC,2023,81.03,77.87,960,1248,342.06,4,2,3.648482722329416,0.003205128205128205
WFC,2023,73.01,81.83,707,1001,332.65,3,1,3.0091687960318656,0.002997002997002997
WFC,2023,105.4,85.95,1172,1148,732.22,4,2,1.5678348037475076,0.003484320557491289
WFC,2023,59.44,58.22,578,931,379.11,1,0,2.455751628814856,0.0010741138560687433
WFC,2023,67.11,56.16,1287,863,463.06,3,2,1.8636893707078996,0.0034762456546929316
WFC,2023,78.84,66.31,1433,1075,658.45,4,1,1.6326220669754725,0.0037209302325581397
WFC,2023,71.0,58.64,601,492,503.14,5,3,0.9778590451961681,0.01016260162601626
WFC,2023,75.52,89.14,812,1066,607.64,5,3,1.754328220656968,0.004690431519699813
WFC,2023,72.55,83.49,1221,940,651.43,3,1,1.4429792917120796,0.0031914893617021275
WFC,2023,89.34,100.14,1037,988,602.56,5,3,1.6396707381837494,0.005060728744939271
WFC,2023,71.09,81.28,648,1011,637.83,8,2,1.5850618503362963,0.00791295746785361
WFC,2023,70.08,83.02,1047,1551,463.84,1,0,3.3438254570541566,0.0006447453255963894
WFC,2023,81.4,80.18,1238,940,404.56,3,2,2.3235119636147914,0.0031914893617021275
WFC,2023,107.34,128.57,1136,884,665.82,1,0,1.3276861614250097,0.0011312217194570137
WFC,2023,55.68,53.06,765,1030,682.55,3,1,1.5090469562669402,0.002912621359223301
WFC,2023,74.72,88.53,453,885,559.92,3,2,1.5805829404200602,0.003389830508474576
WFC,2023,79.04,84.7,942,1186,701.41,3,1,1.6908797992614877,0.002529510961214165
WFC,2023,77.8,90.39,544,1038,518.2,4,1,2.003087610961019,0.0038535645472061657
WFC,2023,74.43,84.6,1066,1252,365.53,4,2,3.4251634612754085,0.003194888178913738
WFC,2023,81.07,67.88,1111,1411,460.19,2,1,3.066124861470262,0.001417434443656981
WFC,2023,124.25,110.72,558,933,573.27,1,0,1.627505363964624,0.0010718113612004287
WFC,2023,77.3,73.0,995,1152,459.33,3,2,2.508000783750245,0.0026041666666666665
WFC,2023,83.6,90.51,980,892,421.06,4,3,2.118462926898779,0.004484304932735426
WFC,2023,87.86,102.24,1211,1178,523.49,3,2,2.250281762784389,0.0025466893039049238
WFC,2023,60.38,70.83,461,1184,370.81,3,1,3.193009897251962,0.002533783783783784
WFC,2023,74.94,61.96,937,925,574.04,3,1,1.6113859661347643,0.003243243243243243
WFC,2023,52.59,56.42,1016,778,457.13,4,2,1.7019228665806225,0.005141388174807198
WFC,2023,89.01,89.5,1219,1026,544.56,7,3,1.8840899074482154,0.00682261208576998
WFC,2023,73.65,77.81,1066,1081,621.03,1,0,1.7406566510474535,0.0009250693802035153
WFC,2023,62.67,57.02,1304,891,259.79,2,1,3.429693213749567,0.002244668911335578
WFC,2023,80.72,69.92,1110,833,557.25,5,1,1.4948407357559443,0.006002400960384154
WFC,2023,38.53,40.66,1053,997,532.93,3,1,1.8707897847747361,0.003009027081243731
WFC,2023,85.46,77.43,816,1026,521.6,7,4,1.9670245398773005,0.00682261208576998
WFC,2023,61.35,71.36,1078,1337,692.54,7,4,1.9305744072544546,0.005235602094240838
WFC,2023,70.68,61.49,1327,719,684.05,3,1,1.051092756377458,0.004172461752433936
WFC,2023,87.62,90.45,755,1223,545.69,3,1,2.2411992156719016,0.0024529844644317253
WFC,2023,86.53,84.09,982,943,411.28,1,0,2.2928418595603968,0.0010604453870625664
WFC,2023,90.1,79.07,746,1327,727.86,2,0,1.8231528041106806,0.0015071590052750565
WFC,2023,75.45,86.82,842,956,600.51,0,0,1.5919801502056585,0.0
WFC,2023,66.29,53.92,876,1120,574.57,3,1,1.9492838122421983,0.0026785714285714286
WFC,2023,79.59,67.11,736,873,422.55,1,0,2.066027689030884,0.001145475372279496
WFC,2023,80.4,91.49,629,1556,616.8,4,1,2.5226977950713363,0.002570694087403599
WFC,2023,103.92,122.85,858,990,358.71,1,0,2.7598896044158234,0.00101010101010101
WFC,2023,80.9,71.99,833,781,768.23,1,0,1.0166226260364735,0.0012804097311139564
WFC,2023,70.58,73.86,1255,1243,655.21,5,3,1.8971016925871094,0.004022526146419952
WFC,2023,97.89,99.5,823,1168,478.84,4,2,2.4392281346587588,0.003424657534246575
WFC,2023,81.07,79.93,1130,1101,557.42,8,4,1.9751713250331888,0.007266121707538601
WFC,2023,85.76,78.39,816,1326,440.6,4,1,3.0095324557421694,0.0030165912518853697
WFC,2023,71.37,77.56,978,992,540.21,3,0,1.8363229114603579,0.0030241935483870967
WFC,2023,51.76,61.31,832,907,558.14,6,2,1.6250403124664063,0.006615214994487321
WFC,2023,79.54,73.12,820,1394,532.93,4,2,2.6157281444092098,0.0028694404591104736
WFC,2023,77.38,87.51,920,782,527.22,0,0,1.4832517734532074,0.0
WFC,2023,58.44,49.95,840,1320,390.13,2,1,3.383487555430241,0.0015151515151515152
WFC,2023,73.79,85.93,838,564,444.12,2,1,1.2699270467441233,0.0035460992907801418
WFC,2023,83.93,80.0,921,720,519.82,1,0,1.385094840521719,0.001388888888888889
WFC,2023,105.9,84.98,634,1055,386.37,5,1,2.7305432616403964,0.004739336492890996
WFC,2023,92.6,92.36,914,1073,620.96,0,0,1.7279695954650862,0.0
WFC,2023,71.41,73.73,934,858,665.62,1,0,1.289023767314684,0.0011655011655011655
WFC,2023,89.34,83.38,524,860,587.82,1,0,1.463032901228267,0.0011627906976744186
WFC,2023,74.7,88.03,984,855,509.12,6,2,1.6793683218101823,0.007017543859649123
WFC,2023,92.25,89.1,670,635,398.32,2,1,1.5941956216107653,0.0031496062992125984
WFC,2023,103.26,103.67,707,1260,636.9,3,2,1.9783325482807348,0.002380952380952381
WFC,2023,95.12,110.51,809,852,701.8,5,3,1.214021088629239,0.005868544600938967
WFC,2023,79.47,67.91,879,1024,522.39,4,2,1.960221290606635,0.00390625
WFC,2023,69.17,61.17,409,732,805.74,2,1,0.9084816442028446,0.00273224043715847
WFC,2023,80.22,76.65,783,960,502.95,4,3,1.9087384431852072,0.004166666666666667
WFC,2023,105.62,120.67,666,992,606.13,2,1,1.6366126078564005,0.0020161290322580645
WFC,2023,80.97,71.34,1033,922,571.18,3,1,1.6142021779474072,0.0032537960954446853
WFC,2023,75.99,80.11,1167,898,493.62,1,0,1.8192131599205867,0.0011135857461024498
WFC,2023,76.72,76.68,590,912,408.19,5,2,2.2342536563855067,0.005482456140350877
WFC,2023,77.9,68.13,479,1284,438.99,2,0,2.924895783503041,0.001557632398753894
WFC,2023,73.42,59.87,760,1107,447.41,0,0,2.474240629400326,0.0
WFC,2023,96.16,85.12,877,730,515.78,5,2,1.415332118345031,0.00684931506849315
WFC,2023,94.83,110.75,1223,795,603.28,2,1,1.3177960482694604,0.0025157232704402514
WFC,2023,102.42,113.89,611,565,557.77,4,2,1.0129623321440737,0.007079646017699115
WFC,2023,95.2,103.68,698,1081,669.27,2,0,1.6151926726134445,0.0018501387604070306
WFC,2023,89.25,97.13,730,960,515.87,3,1,1.8609339562292826,0.003125
WFC,2023,75.65,71.71,699,308,406.49,3,2,0.7577062166350955,0.00974025974025974
WFC,2023,76.01,88.83,813,1055,516.95,3,1,2.040816326530612,0.002843601895734597
WFC,2023,78.28,77.28,813,684,652.84,2,1,1.0477299185098952,0.0029239766081871343
WFC,2023,84.94,97.54,883,977,452.17,1,0,2.1606917752172854,0.0010235414534288639
WFC,2023,87.26,97.12,954,864,509.51,2,1,1.6957468940746991,0.0023148148148148147
WFC,2023,80.14,69.95,1062,700,681.33,6,2,1.0274022867039467,0.008571428571428572
WFC,2023,74.33,73.33,511,1341,460.9,2,1,2.909524842699067,0.0014914243102162564
WFC,2023,65.66,66.76,1243,607,295.23,1,0,2.056024116790299,0.0016474464579901153
WFC,2023,65.24,57.29,967,649,561.12,5,1,1.1566153407470772,0.007704160246533128
WFC,2023,82.78,90.52,807,737,328.12,3,2,2.24612946482994,0.004070556309362279
WFC,2023,91.05,92.55,515,1161,586.94,5,2,1.9780556786042864,0.004306632213608958
WFC,2023,73.99,66.7,960,1233,584.04,9,2,2.111156770084241,0.0072992700729927005
WFC,2023,52.09,44.33,826,884,516.68,2,0,1.7109235890686694,0.0022624434389140274
WFC,2023,51.93,42.48,696,1221,485.6,5,3,2.5144151565074133,0.004095004095004095
WFC,2023,84.22,76.3,848,978,572.09,3,1,1.7095212291772273,0.003067484662576687
WFC,2023,86.49,70.64,733,1109,656.22,3,2,1.689982018225595,0.002705139765554554
WFC,2023,64.66,69.51,1111,820,443.1,4,2,1.8505980591288647,0.004878048780487805
WFC,2023,82.57,69.51,618,1174,497.38,3,2,2.360368330049459,0.002555366269165247
WFC,2023,70.19,56.29,553,1083,391.3,3,0,2.7676974188602093,0.002770083102493075
WFC,2023,81.02,67.37,859,893,552.51,2,1,1.6162603391793815,0.0022396416573348264
WFC,2023,70.25,59.14,535,1003,647.36,2,1,1.5493697478991597,0.0019940179461615153
WFC,2023,96.14,78.88,822,1297,627.71,3,1,2.066240779978015,0.002313030069390902
WFC,2023,88.06,103.96,828,703,570.17,1,0,1.2329656067488646,0.001422475106685633
WFC,2023,62.6,50.84,700,809,552.35,10,7,1.4646510364804923,0.012360939431396786
WFC,2023,76.17,86.58,888,807,506.87,5,2,1.5921242133091325,0.006195786864931847
WFC,2023,88.3,99.09,750,1149,660.82,1,0,1.7387488272146725,0.0008703220191470844
WFC,2023,69.94,71.76,887,828,611.53,5,1,1.3539809984792244,0.006038647342995169
WFC,2023,43.22,36.91,825,861,567.75,3,2,1.5165125495376486,0.003484320557491289
WFC,2023,66.22,67.55,1000,791,394.45,1,0,2.005323868677906,0.0012642225031605564
WFC,2023,79.66,87.14,938,906,500.0,6,3,1.812,0.006622516556291391
WFC,2023,88.98,96.75,883,933,520.02,2,0,1.7941617630091151,0.0021436227224008574
WFC,2023,71.45,67.14,816,523,542.95,3,2,0.963256285109126,0.0057361376673040155
WFC,2023,86.86,93.61,898,986,388.42,6,2,2.5384892641985477,0.006085192697768763
WFC,2023,112.82,96.68,960,855,614.68,3,1,1.3909676579683738,0.0035087719298245615
WFC,2023,91.79,104.0,841,992,437.26,2,0,2.268673100672369,0.0020161290322580645
WFC,2023,89.38,83.31,792,996,633.57,2,1,1.572044130877409,0.002008032128514056
WFC,2023,77.68,67.34,812,595,388.74,4,1,1.530585995781242,0.0067226890756302525
WFC,2023,105.12,106.33,779,861,637.83,2,0,1.3498894689807628,0.0023228803716608595
WFC,2023,103.25,87.02,959,899,503.21,5,2,1.7865304743546433,0.0055617352614015575
WFC,2023,85.25,71.02,870,1106,478.31,2,1,2.312307917459388,0.0018083182640144665
WFC,2023,76.9,74.54,921,1020,497.51,4,2,2.0502100460292256,0.00392156862745098
WFC,2023,86.65,89.72,918,759,382.37,1,0,1.9849883620576927,0.0013175230566534915
WFC,2023,64.16,55.0,611,434,498.21,2,1,0.8711186046044841,0.004608294930875576
WFC,2023,83.61,89.23,797,897,694.95,2,0,1.2907403410317289,0.002229654403567447
WFC,2023,71.04,84.31,869,770,334.11,2,0,2.304630211606956,0.0025974025974025974
WFC,2023,98.53,80.5,761,726,542.93,3,1,1.3371889562190338,0.004132231404958678
WFC,2023,104.57,97.77,819,811,538.69,1,0,1.5055040932632866,0.0012330456226880395
WFC,2023,81.05,79.48,766,894,433.0,5,2,2.064665127020785,0.005592841163310962
WFC,2023,85.0,81.63,903,790,533.84,5,2,1.4798441480593436,0.006329113924050633
WFC,2023,102.34,100.89,746,914,525.98,4,2,1.737708658123883,0.00437636761487965
WFC,2023,67.01,58.08,1131,473,558.89,3,0,0.8463203850489363,0.006342494714587738
WFC,2023,90.49,77.43,827,1160,612.89,4,1,1.8926724208259231,0.0034482758620689655
WFC,2023,75.53,75.2,739,924,309.8,4,1,2.982569399612653,0.004329004329004329
WFC,2023,70.25,78.65,475,861,557.51,2,1,1.544366917185342,0.0023228803716608595
WFC,2023,91.25,88.94,852,1528,466.46,5,2,3.2757363975474854,0.0032722513089005235
WFC,2023,87.49,93.13,636,516,276.41,2,0,1.8667920842227124,0.003875968992248062
WFC,2023,64.35,66.46,541,555,481.22,5,2,1.1533186484352271,0.009009009009009009
WFC,2023,70.11,61.03,526,1065,578.09,0,0,1.8422736944074452,0.0
WFC,2023,98.81,83.88,854,500,330.05,1,0,1.5149219815179518,0.002
WFC,2023,99.42,100.55,1032,1091,413.01,9,5,2.641582528268081,0.008249312557286892
WFC,2023,75.18,89.26,1061,900,395.02,5,2,2.278365652372032,0.005555555555555556
WFC,2023,86.94,76.33,512,1558,547.16,3,1,2.8474303677169384,0.0019255455712451862
WFC,2023,84.89,81.52,503,1086,456.54,4,1,2.3787619923774477,0.003683241252302026
WFC,2023,46.2,47.03,911,1051,523.45,2,1,2.0078326487725664,0.0019029495718363464
WFC,2023,66.03,72.05,386,783,516.25,3,1,1.5167070217917675,0.0038314176245210726
WFC,2023,88.3,74.27,1042,880,444.82,3,2,1.9783283125758735,0.003409090909090909
WFC,2023,71.36,85.41,750,698,454.76,3,1,1.534875538745712,0.004297994269340974
WFC,2023,77.74,85.13,1195,1273,590.45,4,1,2.1559827250402233,0.003142183817753339
WFC,2023,85.38,73.36,1367,1325,574.16,6,1,2.307719102689146,0.004528301886792453
WFC,2023,89.02,100.46,1583,1534,576.08,4,2,2.6628246076933757,0.002607561929595828
WFC,2023,104.1,96.94,638,1240,586.16,5,1,2.1154633547154362,0.004032258064516129
WFC,2023,57.79,66.87,1223,1245,460.12,3,1,2.7058158741197946,0.0024096385542168677
WFC,2023,96.17,102.57,1379,1586,592.67,5,3,2.6760254441763545,0.0031525851197982345
WFC,2023,92.73,109.58,1518,1387,582.79,5,2,2.3799310214657083,0.003604902667627974
WFC,2023,89.43,102.56,975,1439,558.39,8,4,2.5770518813015992,0.005559416261292564
WFC,2023,55.51,49.95,1619,1391,657.77,0,0,2.1147209510923273,0.0
WFC,2023,75.71,90.45,997,961,592.26,2,1,1.622598183230338,0.002081165452653486
WFC,2023,86.64,88.08,1143,1589,642.18,5,3,2.4743841290603883,0.0031466331025802393
WFC,2023,60.79,51.98,1740,1156,534.38,2,0,2.163254612822336,0.0017301038062283738
WFC,2023,79.72,79.82,793,1459,605.11,2,1,2.4111318603229166,0.0013708019191226869
WFC,2023,58.95,65.5,993,1153,704.09,5,3,1.6375747418653865,0.004336513443191674
WFC,2023,77.72,85.17,838,1600,558.01,0,0,2.867332126664397,0.0
WFC,2023,63.02,60.69,1135,1244,650.96,3,1,1.911023718815288,0.002411575562700965
WFC,2023,82.2,94.72,949,995,669.48,3,1,1.4862281173448049,0.003015075376884422
WFC,2023,78.38,93.02,1013,1786,526.22,2,1,3.3940177112234426,0.0011198208286674132
WFC,2023,91.61,86.74,955,1911,586.62,3,1,3.257645494527974,0.0015698587127158557
WFC,2023,67.91,74.93,740,1441,585.93,0,0,2.459338146194938,0.0
WFC,2023,114.22,137.01,921,1007,676.78,2,1,1.4879281302638967,0.0019860973187686196
WFC,2023,75.26,78.44,960,1201,667.16,1,0,1.8001678757719288,0.0008326394671107411
WFC,2023,77.75,79.36,1431,1819,571.13,4,3,3.1849141176264597,0.0021990104452996153
WFC,2023,78.31,81.47,1272,1963,523.04,4,2,3.7530590394616095,0.0020376974019358125
WFC,2023,48.54,51.4,1244,1326,618.51,8,2,2.1438618615705485,0.006033182503770739
WFC,2023,76.09,66.22,1206,525,785.11,3,2,0.6686961062781012,0.005714285714285714
WFC,2023,92.62,90.09,391,1514,646.97,6,1,2.3401394191384455,0.003963011889035667
WFC,2023,81.93,74.27,1061,1138,619.27,3,1,1.837647552763738,0.0026362038664323375
WFC,2023,108.2,93.61,1371,1234,267.78,7,5,4.608260512360894,0.005672609400324149
WFC,2023,55.02,64.6,789,707,547.84,4,2,1.2905227803738317,0.005657708628005658
WFC,2023,108.7,109.97,1154,1440,623.35,3,2,2.3100986604636238,0.0020833333333333333
WFC,2023,50.46,49.88,1156,1249,616.62,4,1,2.025558690927962,0.0032025620496397116
WFC,2023,95.58,100.49,1359,877,525.9,1,0,1.6676174177600305,0.0011402508551881414
WFC,2023,77.64,75.16,1114,1315,725.82,1,0,1.811743958557218,0.0007604562737642585
