supplier_id,shipment_id,order_date,promised_lead_time,actual_lead_time,units_ordered,units_received,delivery_status,cost_per_unit,fill_rate,lead_variance
SUP018,SHP015861,2022,14,14,351,351,On-Time,62.53,1.0,0
SUP013,SHP015862,2024,19,20,335,335,On-Time,173.61,1.0,1
SUP056,SHP015863,2022,11,15,228,185,Late,12.61,0.8114035087719298,4
SUP048,SHP015864,2024,15,20,414,414,Late,165.06,1.0,5
SUP031,SHP015865,2023,20,19,197,197,On-Time,50.9,1.0,-1
SUP053,SHP015866,2024,5,4,94,94,On-Time,191.72,1.0,-1
SUP030,SHP015867,2024,14,15,229,229,On-Time,59.38,1.0,1
SUP003,SHP015868,2023,13,13,312,312,On-Time,83.8,1.0,0
SUP001,SHP015869,2024,4,3,480,480,On-Time,61.55,1.0,-1
SUP045,SHP015870,2023,9,8,129,129,On-Time,32.67,1.0,-1
SUP027,SHP015871,2022,8,8,298,298,On-Time,198.08,1.0,0
SUP012,SHP015872,2023,19,19,55,55,On-Time,181.08,1.0,0
SUP052,SHP015873,2023,12,10,62,62,Early,42.1,1.0,-2
SUP032,SHP015874,2023,4,11,481,481,Late,109.99,1.0,7
SUP060,SHP015875,2023,11,14,81,81,Late,21.23,1.0,3
SUP037,SHP015876,2023,19,25,405,405,Late,111.16,1.0,6
SUP022,SHP015877,2023,8,13,407,407,Late,107.7,1.0,5
SUP046,SHP015878,2022,3,1,111,111,Early,143.03,1.0,-2
SUP043,SHP015879,2024,11,8,316,316,Early,170.51,1.0,-3
SUP037,SHP015880,2024,7,5,320,225,Early,117.52,0.703125,-2
SUP022,SHP015881,2023,20,21,440,440,On-Time,52.37,1.0,1
SUP057,SHP015882,2023,7,7,307,307,On-Time,48.49,1.0,0
SUP046,SHP015883,2024,13,13,118,118,On-Time,52.84,1.0,0
SUP008,SHP015884,2024,3,1,473,473,Early,193.24,1.0,-2
SUP020,SHP015885,2023,12,11,325,325,On-Time,191.0,1.0,-1
SUP052,SHP015886,2024,8,7,398,398,On-Time,68.17,1.0,-1
SUP012,SHP015887,2024,18,13,166,166,Early,193.71,1.0,-5
SUP039,SHP015888,2023,8,8,468,468,On-Time,45.83,1.0,0
SUP023,SHP015889,2022,17,13,422,422,Early,125.22,1.0,-4
SUP017,SHP015890,2023,19,19,409,383,On-Time,7.32,0.9364303178484108,0
SUP019,SHP015891,2022,11,7,200,200,Early,63.74,1.0,-4
SUP040,SHP015892,2023,18,20,72,72,Late,171.2,1.0,2
SUP048,SHP015893,2024,17,18,115,115,On-Time,3.54,1.0,1
SUP025,SHP015894,2023,15,16,132,132,On-Time,31.16,1.0,1
SUP028,SHP015895,2023,11,13,435,435,Late,66.59,1.0,2
SUP037,SHP015896,2022,8,12,179,179,Late,183.13,1.0,4
SUP022,SHP015897,2022,18,16,329,329,Early,34.18,1.0,-2
SUP019,SHP015898,2022,20,21,273,273,On-Time,25.37,1.0,1
SUP009,SHP015899,2024,16,12,179,179,Early,88.24,1.0,-4
SUP054,SHP015900,2022,7,1,395,322,Early,145.3,0.8151898734177215,-6
SUP006,SHP015901,2024,4,1,323,323,Early,34.37,1.0,-3
SUP048,SHP015902,2023,17,17,218,218,On-Time,73.87,1.0,0
SUP049,SHP015903,2024,4,1,453,453,Early,185.81,1.0,-3
SUP045,SHP015904,2022,11,10,218,218,On-Time,59.62,1.0,-1
SUP031,SHP015905,2023,12,18,234,234,Late,183.62,1.0,6
SUP054,SHP015906,2024,18,17,341,341,On-Time,106.21,1.0,-1
SUP045,SHP015907,2023,9,8,207,207,On-Time,136.86,1.0,-1
SUP045,SHP015908,2024,13,12,302,302,On-Time,12.8,1.0,-1
SUP023,SHP015909,2022,14,18,209,209,Late,76.61,1.0,4
SUP055,SHP015910,2023,17,19,238,238,Late,40.2,1.0,2
SUP028,SHP015911,2022,3,4,232,232,On-Time,145.89,1.0,1
SUP009,SHP015912,2024,19,18,195,195,On-Time,89.6,1.0,-1
SUP031,SHP015913,2022,3,1,286,286,Early,91.38,1.0,-2
SUP022,SHP015914,2022,10,8,382,382,Early,52.12,1.0,-2
SUP011,SHP015915,2023,12,14,151,108,Late,59.51,0.7152317880794702,2
SUP033,SHP015916,2022,11,10,340,340,On-Time,49.6,1.0,-1
SUP001,SHP015917,2022,20,14,118,118,Early,123.63,1.0,-6
SUP001,SHP015918,2024,19,17,109,109,Early,96.27,1.0,-2
SUP008,SHP015919,2024,20,20,130,130,On-Time,118.38,1.0,0
SUP027,SHP015920,2022,16,16,182,182,On-Time,171.83,1.0,0
SUP060,SHP015921,2022,13,11,229,229,Early,14.3,1.0,-2
SUP048,SHP015922,2024,12,13,296,296,On-Time,146.23,1.0,1
SUP057,SHP015923,2023,20,19,173,173,On-Time,86.63,1.0,-1
SUP057,SHP015924,2023,9,11,207,167,Late,187.99,0.8067632850241546,2
SUP060,SHP015925,2022,15,9,90,90,Early,79.19,1.0,-6
SUP046,SHP015926,2023,4,4,429,429,On-Time,39.12,1.0,0
SUP056,SHP015927,2023,18,17,138,138,On-Time,146.79,1.0,-1
SUP005,SHP015928,2022,6,8,86,86,Late,162.03,1.0,2
SUP042,SHP015929,2022,6,7,440,440,On-Time,81.23,1.0,1
SUP029,SHP015930,2024,10,7,372,372,Early,173.05,1.0,-3
SUP014,SHP015931,2024,8,5,267,267,Early,199.16,1.0,-3
SUP018,SHP015932,2022,10,8,436,436,Early,109.8,1.0,-2
SUP020,SHP015933,2024,13,9,302,302,Early,188.63,1.0,-4
SUP030,SHP015934,2024,13,16,421,363,Late,59.12,0.8622327790973872,3
SUP038,SHP015935,2023,19,18,114,80,On-Time,5.44,0.7017543859649122,-1
SUP043,SHP015936,2023,9,9,261,261,On-Time,48.4,1.0,0
SUP051,SHP015937,2022,7,3,176,176,Early,18.36,1.0,-4
SUP019,SHP015938,2023,14,12,276,276,Early,58.4,1.0,-2
SUP045,SHP015939,2022,16,19,292,262,Late,59.77,0.8972602739726028,3
SUP049,SHP015940,2024,17,20,219,219,Late,166.98,1.0,3
SUP021,SHP015941,2022,6,6,94,94,On-Time,49.88,1.0,0
SUP038,SHP015942,2023,17,14,421,421,Early,147.86,1.0,-3
SUP012,SHP015943,2022,10,11,81,81,On-Time,116.94,1.0,1
SUP015,SHP015944,2022,4,5,340,340,On-Time,142.73,1.0,1
SUP021,SHP015945,2024,11,10,224,224,On-Time,46.69,1.0,-1
SUP044,SHP015946,2022,9,10,414,334,On-Time,197.37,0.8067632850241546,1
SUP008,SHP015947,2024,3,7,329,329,Late,64.81,1.0,4
SUP053,SHP015948,2022,19,17,359,359,Early,133.89,1.0,-2
SUP027,SHP015949,2023,15,14,123,123,On-Time,93.84,1.0,-1
SUP046,SHP015950,2024,6,3,248,248,Early,104.17,1.0,-3
SUP014,SHP015951,2024,12,11,212,212,On-Time,29.4,1.0,-1
SUP036,SHP015952,2023,12,14,396,396,Late,147.22,1.0,2
SUP015,SHP015953,2024,15,11,67,67,Early,181.93,1.0,-4
SUP053,SHP015954,2022,15,16,87,87,On-Time,197.04,1.0,1
SUP011,SHP015955,2024,19,16,207,207,Early,19.62,1.0,-3
SUP028,SHP015956,2024,5,4,201,201,On-Time,149.0,1.0,-1
SUP018,SHP015957,2023,18,21,369,324,Late,66.81,0.8780487804878049,3
SUP059,SHP015958,2023,17,15,161,161,Early,40.84,1.0,-2
SUP047,SHP015959,2022,6,7,401,401,On-Time,87.43,1.0,1
SUP033,SHP015960,2022,14,11,159,117,Early,178.31,0.7358490566037735,-3
SUP039,SHP015961,2024,7,6,163,163,On-Time,198.82,1.0,-1
SUP032,SHP015962,2024,4,4,283,283,On-Time,198.2,1.0,0
SUP046,SHP015963,2023,10,10,322,322,On-Time,117.89,1.0,0
SUP006,SHP015964,2023,6,1,444,444,Early,167.02,1.0,-5
SUP044,SHP015965,2023,4,8,396,396,Late,131.86,1.0,4
SUP044,SHP015966,2023,16,21,210,210,Late,15.57,1.0,5
SUP055,SHP015967,2023,6,4,451,451,Early,13.8,1.0,-2
SUP003,SHP015968,2024,15,12,296,296,Early,144.79,1.0,-3
SUP004,SHP015969,2024,11,10,487,447,On-Time,33.15,0.917864476386037,-1
SUP006,SHP015970,2022,6,7,446,446,On-Time,74.3,1.0,1
SUP029,SHP015971,2024,12,19,385,385,Late,44.89,1.0,7
SUP001,SHP015972,2024,16,12,302,302,Early,42.01,1.0,-4
SUP030,SHP015973,2023,13,12,167,167,On-Time,52.17,1.0,-1
SUP036,SHP015974,2023,11,10,340,340,On-Time,17.69,1.0,-1
SUP007,SHP015975,2024,18,23,416,416,Late,110.0,1.0,5
SUP009,SHP015976,2024,9,15,65,65,Late,102.52,1.0,6
SUP044,SHP015977,2024,13,13,138,138,On-Time,167.12,1.0,0
SUP046,SHP015978,2022,17,20,68,68,Late,191.67,1.0,3
SUP040,SHP015979,2022,18,16,195,141,Early,44.46,0.7230769230769231,-2
SUP019,SHP015980,2023,16,18,269,269,Late,157.27,1.0,2
SUP041,SHP015981,2024,4,5,137,110,On-Time,62.44,0.8029197080291971,1
SUP042,SHP015982,2023,9,8,262,262,On-Time,5.29,1.0,-1
SUP022,SHP015983,2022,5,5,242,242,On-Time,107.16,1.0,0
SUP029,SHP015984,2022,5,3,209,209,Early,124.64,1.0,-2
SUP026,SHP015985,2024,4,5,385,385,On-Time,23.55,1.0,1
SUP005,SHP015986,2023,19,18,301,301,On-Time,93.15,1.0,-1
SUP048,SHP015987,2022,13,17,373,328,Late,23.36,0.8793565683646113,4
SUP048,SHP015988,2022,17,9,61,61,Early,31.13,1.0,-8
SUP016,SHP015989,2023,9,7,252,252,Early,4.91,1.0,-2
SUP003,SHP015990,2024,6,4,291,291,Early,183.02,1.0,-2
SUP055,SHP015991,2022,20,22,205,205,Late,59.3,1.0,2
SUP018,SHP015992,2022,11,13,356,356,Late,175.02,1.0,2
SUP056,SHP015993,2023,13,18,281,281,Late,106.84,1.0,5
SUP050,SHP015994,2022,14,11,61,61,Early,93.43,1.0,-3
SUP037,SHP015995,2024,18,19,186,186,On-Time,168.76,1.0,1
SUP020,SHP015996,2024,20,23,360,360,Late,69.59,1.0,3
SUP036,SHP015997,2024,7,5,216,216,Early,95.47,1.0,-2
SUP019,SHP015998,2023,16,12,341,341,Early,191.18,1.0,-4
SUP006,SHP015999,2024,13,10,60,60,Early,62.45,1.0,-3
SUP045,SHP016000,2022,7,11,326,326,Late,137.71,1.0,4
SUP059,SHP016001,2023,3,3,308,308,On-Time,52.31,1.0,0
SUP055,SHP016002,2024,11,11,189,189,On-Time,90.0,1.0,0
SUP019,SHP016003,2023,12,12,198,174,On-Time,139.87,0.8787878787878788,0
SUP012,SHP016004,2022,17,18,278,278,On-Time,199.81,1.0,1
SUP041,SHP016005,2022,17,13,347,347,Early,94.98,1.0,-4
SUP046,SHP016006,2024,8,6,59,59,Early,44.89,1.0,-2
SUP058,SHP016007,2024,11,12,305,305,On-Time,107.53,1.0,1
SUP041,SHP016008,2024,17,14,496,432,Early,85.51,0.8709677419354839,-3
SUP055,SHP016009,2022,8,7,462,462,On-Time,176.99,1.0,-1
SUP057,SHP016010,2024,20,21,437,437,On-Time,86.98,1.0,1
SUP052,SHP016011,2024,3,3,276,276,On-Time,22.61,1.0,0
SUP016,SHP016012,2024,12,13,123,123,On-Time,24.29,1.0,1
SUP021,SHP016013,2022,7,10,319,319,Late,160.94,1.0,3
SUP046,SHP016014,2023,11,11,185,185,On-Time,21.21,1.0,0
SUP023,SHP016015,2024,17,13,126,126,Early,43.88,1.0,-4
SUP050,SHP016016,2024,16,13,315,315,Early,165.3,1.0,-3
SUP010,SHP016017,2022,8,9,146,146,On-Time,165.64,1.0,1
SUP051,SHP016018,2023,4,4,286,269,On-Time,194.12,0.9405594405594405,0
SUP057,SHP016019,2024,13,12,270,270,On-Time,34.45,1.0,-1
SUP053,SHP016020,2024,5,3,228,228,Early,199.6,1.0,-2
SUP058,SHP016021,2022,11,12,93,93,On-Time,116.0,1.0,1
SUP035,SHP016022,2022,4,2,313,313,Early,87.14,1.0,-2
SUP013,SHP016023,2023,8,13,440,440,Late,78.98,1.0,5
SUP041,SHP016024,2024,17,13,302,302,Early,92.21,1.0,-4
SUP014,SHP016025,2023,4,7,177,177,Late,113.78,1.0,3
SUP031,SHP016026,2024,8,7,452,452,On-Time,97.77,1.0,-1
SUP011,SHP016027,2022,10,2,417,335,Early,14.97,0.8033573141486811,-8
SUP044,SHP016028,2023,19,20,158,146,On-Time,175.7,0.9240506329113924,1
SUP035,SHP016029,2024,18,16,332,332,Early,168.64,1.0,-2
SUP052,SHP016030,2022,7,7,318,234,On-Time,33.16,0.7358490566037735,0
SUP031,SHP016031,2022,17,19,326,326,Late,9.65,1.0,2
SUP046,SHP016032,2022,20,15,306,306,Early,2.24,1.0,-5
SUP023,SHP016033,2022,17,17,83,83,On-Time,154.71,1.0,0
SUP056,SHP016034,2023,12,12,233,233,On-Time,32.53,1.0,0
SUP026,SHP016035,2024,13,11,315,315,Early,25.97,1.0,-2
SUP043,SHP016036,2024,10,11,210,210,On-Time,148.81,1.0,1
SUP032,SHP016037,2023,13,15,74,74,Late,19.23,1.0,2
SUP037,SHP016038,2022,5,5,142,142,On-Time,195.5,1.0,0
SUP036,SHP016039,2024,16,15,68,48,On-Time,37.73,0.7058823529411765,-1
SUP008,SHP016040,2023,11,16,215,215,Late,107.89,1.0,5
SUP043,SHP016041,2022,11,7,200,200,Early,59.41,1.0,-4
SUP014,SHP016042,2023,15,13,446,446,Early,41.99,1.0,-2
SUP004,SHP016043,2023,9,6,225,225,Early,102.93,1.0,-3
SUP059,SHP016044,2024,4,3,95,84,On-Time,57.65,0.8842105263157894,-1
SUP009,SHP016045,2022,4,1,263,263,Early,155.07,1.0,-3
SUP027,SHP016046,2023,14,8,446,446,Early,146.28,1.0,-6
SUP057,SHP016047,2022,7,10,485,485,Late,129.86,1.0,3
SUP021,SHP016048,2024,14,17,153,153,Late,131.85,1.0,3
SUP025,SHP016049,2024,3,5,478,478,Late,176.96,1.0,2
SUP018,SHP016050,2022,12,11,215,215,On-Time,129.65,1.0,-1
SUP041,SHP016051,2024,3,1,478,450,Early,180.53,0.9414225941422594,-2
SUP030,SHP016052,2024,6,7,51,51,On-Time,115.36,1.0,1
SUP046,SHP016053,2024,5,11,266,266,Late,175.37,1.0,6
SUP031,SHP016054,2023,8,7,57,57,On-Time,47.65,1.0,-1
SUP007,SHP016055,2023,10,9,70,70,On-Time,12.02,1.0,-1
SUP053,SHP016056,2022,18,17,259,209,On-Time,41.63,0.806949806949807,-1
SUP006,SHP016057,2023,16,16,422,422,On-Time,117.17,1.0,0
SUP022,SHP016058,2022,19,19,65,65,On-Time,51.03,1.0,0
SUP034,SHP016059,2022,9,8,254,254,On-Time,62.52,1.0,-1
SUP036,SHP016060,2023,19,17,71,71,Early,121.04,1.0,-2
SUP009,SHP016061,2024,13,6,225,225,Early,15.15,1.0,-7
SUP057,SHP016062,2022,17,13,240,240,Early,24.2,1.0,-4
SUP047,SHP016063,2022,13,13,459,459,On-Time,24.36,1.0,0
SUP047,SHP016064,2022,16,11,219,219,Early,174.48,1.0,-5
SUP005,SHP016065,2023,11,12,369,286,On-Time,136.1,0.7750677506775068,1
SUP054,SHP016066,2023,15,16,204,204,On-Time,2.3,1.0,1
SUP034,SHP016067,2022,6,3,216,216,Early,176.14,1.0,-3
SUP056,SHP016068,2022,8,8,369,369,On-Time,29.3,1.0,0
SUP030,SHP016069,2022,11,17,202,202,Late,130.79,1.0,6
SUP003,SHP016070,2022,9,12,307,307,Late,61.99,1.0,3
SUP044,SHP016071,2024,11,7,88,88,Early,87.18,1.0,-4
SUP057,SHP016072,2022,8,5,155,155,Early,85.62,1.0,-3
SUP034,SHP016073,2024,7,6,476,476,On-Time,18.48,1.0,-1
SUP051,SHP016074,2023,11,13,345,305,Late,25.9,0.8840579710144928,2
SUP039,SHP016075,2024,20,17,137,137,Early,150.6,1.0,-3
SUP018,SHP016076,2023,9,6,109,109,Early,74.01,1.0,-3
SUP005,SHP016077,2024,10,13,52,52,Late,166.25,1.0,3
SUP060,SHP016078,2023,12,12,308,308,On-Time,45.51,1.0,0
SUP047,SHP016079,2023,4,4,102,102,On-Time,37.15,1.0,0
SUP060,SHP016080,2023,9,10,414,414,On-Time,11.93,1.0,1
SUP001,SHP016081,2024,20,19,126,126,On-Time,16.91,1.0,-1
SUP032,SHP016082,2024,3,5,356,356,Late,190.13,1.0,2
SUP047,SHP016083,2022,6,2,414,414,Early,107.81,1.0,-4
SUP037,SHP016084,2024,4,1,235,235,Early,133.24,1.0,-3
SUP008,SHP016085,2023,9,2,219,189,Early,24.35,0.863013698630137,-7
SUP008,SHP016086,2022,11,11,288,238,On-Time,179.25,0.8263888888888888,0
SUP027,SHP016087,2023,16,19,191,191,Late,165.43,1.0,3
SUP008,SHP016088,2023,17,15,74,74,Early,24.49,1.0,-2
SUP005,SHP016089,2023,6,1,491,491,Early,156.3,1.0,-5
SUP020,SHP016090,2024,18,20,154,154,Late,31.49,1.0,2
SUP060,SHP016091,2023,20,21,481,481,On-Time,181.46,1.0,1
SUP026,SHP016092,2022,6,5,64,64,On-Time,159.75,1.0,-1
SUP017,SHP016093,2024,9,14,148,148,Late,40.75,1.0,5
SUP017,SHP016094,2024,14,12,442,442,Early,152.55,1.0,-2
SUP025,SHP016095,2023,4,5,291,291,On-Time,38.61,1.0,1
SUP046,SHP016096,2022,10,13,235,235,Late,93.65,1.0,3
SUP042,SHP016097,2023,6,4,483,483,Early,4.34,1.0,-2
SUP006,SHP016098,2023,11,8,83,83,Early,3.31,1.0,-3
SUP007,SHP016099,2022,7,6,135,135,On-Time,141.54,1.0,-1
SUP038,SHP016100,2022,11,8,482,482,Early,158.87,1.0,-3
SUP055,SHP016101,2024,9,13,340,340,Late,138.47,1.0,4
SUP033,SHP016102,2023,4,4,484,484,On-Time,35.64,1.0,0
SUP016,SHP016103,2024,19,24,357,357,Late,182.26,1.0,5
SUP004,SHP016104,2022,6,5,148,148,On-Time,91.05,1.0,-1
SUP049,SHP016105,2022,13,8,53,53,Early,107.95,1.0,-5
SUP037,SHP016106,2022,7,10,175,175,Late,128.39,1.0,3
SUP030,SHP016107,2024,14,17,304,304,Late,22.86,1.0,3
SUP024,SHP016108,2022,19,17,321,321,Early,75.4,1.0,-2
SUP052,SHP016109,2022,15,13,167,167,Early,193.76,1.0,-2
SUP020,SHP016110,2022,8,6,214,214,Early,157.91,1.0,-2
SUP012,SHP016111,2023,13,14,96,71,On-Time,192.07,0.7395833333333334,1
SUP047,SHP016112,2023,8,4,441,441,Early,193.91,1.0,-4
SUP050,SHP016113,2022,8,8,317,317,On-Time,34.93,1.0,0
SUP020,SHP016114,2023,8,8,170,170,On-Time,40.83,1.0,0
SUP056,SHP016115,2022,15,11,474,474,Early,27.32,1.0,-4
SUP059,SHP016116,2024,11,9,497,497,Early,41.44,1.0,-2
SUP032,SHP016117,2023,20,14,119,102,Early,30.9,0.8571428571428571,-6
SUP014,SHP016118,2022,11,11,94,94,On-Time,5.4,1.0,0
SUP047,SHP016119,2023,6,9,270,231,Late,178.96,0.8555555555555555,3
SUP053,SHP016120,2024,7,1,445,445,Early,117.55,1.0,-6
SUP050,SHP016121,2024,19,21,320,320,Late,137.4,1.0,2
SUP043,SHP016122,2023,13,10,165,165,Early,13.58,1.0,-3
SUP034,SHP016123,2022,17,16,316,239,On-Time,77.0,0.7563291139240507,-1
SUP059,SHP016124,2024,17,14,161,161,Early,182.83,1.0,-3
SUP035,SHP016125,2022,19,13,131,131,Early,40.34,1.0,-6
SUP055,SHP016126,2024,17,22,370,370,Late,141.32,1.0,5
SUP042,SHP016127,2024,20,23,325,325,Late,97.05,1.0,3
SUP049,SHP016128,2023,12,11,484,419,On-Time,2.32,0.8657024793388429,-1
SUP022,SHP016129,2024,17,13,176,176,Early,80.06,1.0,-4
SUP046,SHP016130,2024,14,12,290,290,Early,54.79,1.0,-2
SUP012,SHP016131,2024,10,12,232,232,Late,188.25,1.0,2
SUP016,SHP016132,2022,16,13,478,478,Early,113.96,1.0,-3
SUP032,SHP016133,2022,5,5,499,499,On-Time,66.15,1.0,0
SUP047,SHP016134,2022,19,21,383,383,Late,109.1,1.0,2
SUP043,SHP016135,2022,6,5,291,291,On-Time,153.23,1.0,-1
SUP031,SHP016136,2024,18,17,370,370,On-Time,181.26,1.0,-1
SUP019,SHP016137,2022,9,4,58,58,Early,53.97,1.0,-5
SUP036,SHP016138,2024,19,26,187,187,Late,170.82,1.0,7
SUP044,SHP016139,2023,11,14,451,451,Late,106.98,1.0,3
SUP054,SHP016140,2022,10,8,233,233,Early,56.31,1.0,-2
SUP047,SHP016141,2022,15,8,76,76,Early,195.06,1.0,-7
SUP032,SHP016142,2024,5,6,268,268,On-Time,17.43,1.0,1
SUP030,SHP016143,2024,17,18,279,279,On-Time,162.43,1.0,1
SUP001,SHP016144,2022,18,21,332,332,Late,166.43,1.0,3
SUP004,SHP016145,2022,19,19,100,100,On-Time,173.58,1.0,0
SUP031,SHP016146,2022,13,15,277,277,Late,42.78,1.0,2
SUP036,SHP016147,2024,6,1,68,63,Early,19.82,0.9264705882352942,-5
SUP036,SHP016148,2022,18,17,497,497,On-Time,114.45,1.0,-1
SUP057,SHP016149,2023,13,13,234,234,On-Time,123.78,1.0,0
SUP008,SHP016150,2024,15,19,137,137,Late,73.46,1.0,4
SUP041,SHP016151,2022,5,4,56,56,On-Time,147.71,1.0,-1
SUP010,SHP016152,2024,11,5,67,67,Early,197.28,1.0,-6
SUP022,SHP016153,2024,4,1,290,225,Early,131.07,0.7758620689655172,-3
SUP016,SHP016154,2024,15,14,394,394,On-Time,35.37,1.0,-1
SUP012,SHP016155,2024,12,11,138,138,On-Time,135.58,1.0,-1
SUP022,SHP016156,2024,3,3,346,346,On-Time,128.67,1.0,0
SUP060,SHP016157,2023,7,5,99,88,Early,186.82,0.8888888888888888,-2
SUP007,SHP016158,2024,17,20,260,260,Late,151.87,1.0,3
SUP011,SHP016159,2023,3,1,112,112,Early,115.06,1.0,-2
SUP006,SHP016160,2024,9,4,274,274,Early,76.33,1.0,-5
SUP049,SHP016161,2023,8,13,89,89,Late,151.4,1.0,5
SUP042,SHP016162,2023,16,18,126,126,Late,34.01,1.0,2
SUP047,SHP016163,2024,10,2,162,162,Early,61.16,1.0,-8
SUP050,SHP016164,2024,15,15,312,231,On-Time,170.22,0.7403846153846154,0
SUP036,SHP016165,2023,17,16,371,371,On-Time,65.62,1.0,-1
SUP054,SHP016166,2023,14,14,180,180,On-Time,104.26,1.0,0
SUP002,SHP016167,2022,3,2,315,315,On-Time,29.83,1.0,-1
SUP036,SHP016168,2024,20,13,72,57,Early,51.81,0.7916666666666666,-7
SUP011,SHP016169,2022,11,8,84,84,Early,135.49,1.0,-3
SUP049,SHP016170,2023,19,17,88,88,Early,124.57,1.0,-2
SUP011,SHP016171,2023,14,17,226,226,Late,19.79,1.0,3
SUP026,SHP016172,2023,18,13,100,100,Early,86.51,1.0,-5
SUP031,SHP016173,2022,18,16,338,338,Early,50.31,1.0,-2
SUP037,SHP016174,2024,20,17,171,171,Early,62.12,1.0,-3
SUP038,SHP016175,2022,15,15,344,344,On-Time,60.95,1.0,0
SUP004,SHP016176,2024,10,10,366,366,On-Time,58.55,1.0,0
SUP040,SHP016177,2024,8,4,122,122,Early,98.49,1.0,-4
SUP027,SHP016178,2024,6,5,235,235,On-Time,110.39,1.0,-1
SUP043,SHP016179,2023,18,16,452,452,Early,100.63,1.0,-2
SUP026,SHP016180,2023,19,22,293,293,Late,178.24,1.0,3
SUP027,SHP016181,2024,15,19,421,421,Late,81.13,1.0,4
SUP047,SHP016182,2022,12,14,324,324,Late,159.72,1.0,2
SUP002,SHP016183,2023,11,8,182,182,Early,178.58,1.0,-3
SUP010,SHP016184,2024,20,14,387,387,Early,28.05,1.0,-6
SUP035,SHP016185,2024,12,12,334,334,On-Time,33.51,1.0,0
SUP028,SHP016186,2024,12,13,401,401,On-Time,156.36,1.0,1
SUP024,SHP016187,2022,20,18,215,215,Early,100.44,1.0,-2
SUP059,SHP016188,2022,10,14,453,453,Late,43.02,1.0,4
SUP047,SHP016189,2022,5,1,463,463,Early,190.65,1.0,-4
SUP054,SHP016190,2023,7,6,68,68,On-Time,140.57,1.0,-1
SUP014,SHP016191,2023,10,6,248,248,Early,143.77,1.0,-4
SUP036,SHP016192,2022,5,1,262,262,Early,61.99,1.0,-4
SUP014,SHP016193,2024,20,21,294,294,On-Time,135.07,1.0,1
SUP054,SHP016194,2022,7,3,92,92,Early,160.42,1.0,-4
SUP037,SHP016195,2022,10,5,378,378,Early,33.21,1.0,-5
SUP042,SHP016196,2022,10,7,477,477,Early,196.39,1.0,-3
SUP024,SHP016197,2024,4,2,265,208,Early,165.16,0.7849056603773585,-2
SUP030,SHP016198,2023,17,17,222,222,On-Time,124.13,1.0,0
SUP005,SHP016199,2024,4,1,143,143,Early,121.24,1.0,-3
SUP027,SHP016200,2022,13,15,65,65,Late,164.28,1.0,2
SUP020,SHP016201,2024,5,4,478,478,On-Time,122.68,1.0,-1
SUP026,SHP016202,2023,20,17,426,299,Early,148.6,0.7018779342723005,-3
SUP049,SHP016203,2024,7,8,91,91,On-Time,4.85,1.0,1
SUP053,SHP016204,2022,14,12,285,285,Early,102.22,1.0,-2
SUP043,SHP016205,2023,18,16,331,331,Early,38.83,1.0,-2
SUP034,SHP016206,2023,7,7,133,133,On-Time,77.99,1.0,0
SUP009,SHP016207,2023,3,4,418,418,On-Time,54.02,1.0,1
SUP007,SHP016208,2023,9,9,259,259,On-Time,72.29,1.0,0
SUP050,SHP016209,2022,17,15,288,288,Early,99.84,1.0,-2
SUP046,SHP016210,2022,16,19,371,371,Late,72.77,1.0,3
SUP001,SHP016211,2022,10,10,106,106,On-Time,120.72,1.0,0
SUP054,SHP016212,2024,17,17,91,74,On-Time,69.87,0.8131868131868132,0
SUP001,SHP016213,2024,9,6,156,156,Early,114.21,1.0,-3
SUP013,SHP016214,2024,6,10,287,287,Late,14.71,1.0,4
SUP044,SHP016215,2023,7,7,277,277,On-Time,3.41,1.0,0
SUP048,SHP016216,2024,18,16,389,389,Early,62.36,1.0,-2
SUP031,SHP016217,2022,6,6,333,333,On-Time,174.25,1.0,0
SUP001,SHP016218,2024,20,25,50,50,Late,59.02,1.0,5
SUP054,SHP016219,2023,8,7,83,83,On-Time,22.97,1.0,-1
SUP049,SHP016220,2022,18,25,90,90,Late,119.36,1.0,7
SUP048,SHP016221,2023,4,10,213,213,Late,32.17,1.0,6
SUP038,SHP016222,2024,12,11,131,131,On-Time,15.98,1.0,-1
SUP054,SHP016223,2024,7,8,240,240,On-Time,181.22,1.0,1
SUP002,SHP016224,2023,9,14,479,479,Late,69.14,1.0,5
SUP029,SHP016225,2024,18,12,56,56,Early,167.25,1.0,-6
SUP003,SHP016226,2022,19,22,178,178,Late,179.14,1.0,3
SUP052,SHP016227,2024,7,5,294,294,Early,45.04,1.0,-2
SUP016,SHP016228,2024,3,1,259,259,Early,147.13,1.0,-2
SUP032,SHP016229,2024,17,19,122,122,Late,53.69,1.0,2
SUP034,SHP016230,2024,14,12,370,370,Early,10.95,1.0,-2
SUP050,SHP016231,2023,9,5,154,127,Early,51.58,0.8246753246753247,-4
SUP004,SHP016232,2022,18,13,193,193,Early,63.07,1.0,-5
SUP034,SHP016233,2022,15,15,115,115,On-Time,136.71,1.0,0
SUP041,SHP016234,2023,3,1,252,252,Early,23.91,1.0,-2
SUP033,SHP016235,2024,7,10,225,225,Late,138.04,1.0,3
SUP049,SHP016236,2023,8,7,337,337,On-Time,26.29,1.0,-1
SUP047,SHP016237,2024,10,11,272,272,On-Time,160.23,1.0,1
